"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","otherCatalogNumbers","fieldNotes","identificationQualifier","individualCount","institutionID","higherGeography","endDayOfYear","startDayOfYear","higherClassification","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","references","habitat","verbatimEventDate","preparations","coordinateUncertaintyInMeters","verbatimElevation","dynamicProperties","georeferenceProtocol","fieldNumber","rights","typeStatus","organismID","datasetID","accessRights","typifiedName","infraspecificEpithet","taxonRemarks","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"40","Vernonanthura petiolaris",1089076874,-24.53,-47.55,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:29.545+0000","2018-12-03T16:41:10.557+0000",122,"none","PRESERVED_SPECIMEN",5396761,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonia petiolaris DC.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonia","petiolaris","SPECIES","SYNONYM","none","São Paulo",2003,10,1,"2003-10-01T00:00:00","2018-11-21T16:21:22.000+0000","2018-12-08T04:38:06.441+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000132986","159","UEC - Herbário da Universidade Estadual de Campinas","Cananéia","Fazenda Folha Larga","pt","UEC",1089076874,"BRA:UNICAMP:UEC:0000132986","Collection","Urbanetz, C.; Mariuza; Domingos; Lelo","132986","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore de 18m.","Semir, J.",100,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Cananéia","São Paulo","brazil",925,"Cananéia",3509908,-48.007886,-25.018214,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.53,-47.55,"original coordinates","original coordinates outside municipality original in cananeia falls in iguape"
"41","Vernonanthura petiolaris",1123797902,-19.9075,-40.553056,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:27.486+0000","2017-12-15T16:34:32.045+0000",129,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","none","Espírito Santo",2001,9,19,"2001-09-19T00:00:00","2017-09-21T17:52:58.000+0000","2018-12-08T12:04:49.666+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000015213","4646","MBML-Herbario - Herbário Mello Leitão","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","pt","MBML-HERBARIO",1123797902,"BRA:MBML:MBML-HERBARIO:0000015213","Collection","L. Kollmann; et al","15213","MBML","Museu de Biologia Professor Mello Leitão, MBML","Trepadeira no sol. Flores brancas.","A.M. Teles/VIII-2015",NA,NA,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.9075,-40.553056,"original coordinates","original coordinates OK"
"42","Vernonanthura petiolaris",1090566918,-22.7553,-46.1447,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:21.641+0000","2017-12-29T14:14:11.444+0000",129,"none","PRESERVED_SPECIMEN",5396761,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonia petiolaris DC.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonia","petiolaris","SPECIES","SYNONYM","2002-09-14T00:00:00","Minas Gerais",2000,9,14,"2000-09-14T00:00:00","2017-06-09T13:54:01.000+0000","2018-12-08T04:43:23.672+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000040032","1323","IAC - Herbário do Instituto Agronômico de Campinas","Camanducaia","Mata de D. Maria (B. Teodoro)","pt","IAC",1090566918,"BRA:IAC:IAC:0000040032","Collection","R.B. Torres; J.B. Paula & C.A. Pereira","40032","IAC","Instituto Agronômico de Campinas, IAC","","J. Semir & J.R. Stehmann",NA,NA,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Camanducaia","Minas Gerais","brazil",1413,"Camanducaia",3110509,-46.075087,-22.787058,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.7553,-46.1447,"original coordinates","original coordinates OK"
"43","Vernonanthura petiolaris",1424142999,-22.35,-43.716667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:39:23.778+0000","2018-09-24T20:00:51.442+0000",207,"none","PRESERVED_SPECIMEN",5396761,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonia petiolaris DC.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonia","petiolaris","SPECIES","SYNONYM","2000-12-12T00:00:00","Rio de Janeiro",2000,9,1,"2000-09-01T00:00:00","2014-07-08T05:22:48.174+0000","2018-12-06T16:57:36.922+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:406735","292","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Valença","Distrito de Barão de Juparanã; Fazenda Santa Mônica; alto do Baeta.","","RB",1424142999,"urn:catalog:JBRJ:RB:406735","PhysicalObject","M.L.C.V. Spolidoro","RB00406735","JBRJ","","casca levemente estriada, entre casca amarelada e lenho esbranquiçado; CAP - 56cm, 12m de latura; estéril; sub parcela C10 indivíduo número 1","H.C. de Lima",NA,NA,"","RB 374299","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Valença","Rio de Janeiro","brazil",1623,"Valença",3306107,-43.856373,-22.234282,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.35,-43.716667,"original coordinates","original coordinates OK"
"44","Vernonanthura petiolaris",1090566979,-22.7553,-46.1447,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:21.632+0000","2017-12-29T14:14:11.419+0000",129,"none","PRESERVED_SPECIMEN",5396761,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonia petiolaris DC.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonia","petiolaris","SPECIES","SYNONYM","2002-09-11T00:00:00","Minas Gerais",2000,10,11,"2000-10-11T00:00:00","2017-06-09T13:54:01.000+0000","2018-12-08T04:43:23.747+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000040086","1359","IAC - Herbário do Instituto Agronômico de Campinas","Camanducaia","Mata ciliar do rio Camanducaia","pt","IAC",1090566979,"BRA:IAC:IAC:0000040086","Collection","R.B. Torres & C.A. Pereira et al.","40086","IAC","Instituto Agronômico de Campinas, IAC","UTM(23)= 386767 E e 7487273 N, 1.039 m.s.m.","J. Semir & J.R. Stehmann",NA,NA,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Camanducaia","Minas Gerais","brazil",1413,"Camanducaia",3110509,-46.075087,-22.787058,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.7553,-46.1447,"original coordinates","original coordinates OK"
"45","Vernonanthura petiolaris",1090567022,-22.7553,-46.1447,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:21.644+0000","2017-12-29T14:14:11.509+0000",129,"none","PRESERVED_SPECIMEN",5396761,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonia petiolaris DC.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonia","petiolaris","SPECIES","SYNONYM","2002-09-11T00:00:00","Minas Gerais",2000,10,11,"2000-10-11T00:00:00","2017-06-09T13:54:01.000+0000","2018-12-08T04:43:23.816+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000040084","1357","IAC - Herbário do Instituto Agronômico de Campinas","Camanducaia","Mata ciliar do rio Camanducaia","pt","IAC",1090567022,"BRA:IAC:IAC:0000040084","Collection","R.B. Torres & C.A. Pereira et al.","40084","IAC","Instituto Agronômico de Campinas, IAC","UTM(23)= 386767 E e 7487273 N, 1.039 m.s.m.","J. Semir & J.R. Stehmann",NA,NA,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Camanducaia","Minas Gerais","brazil",1413,"Camanducaia",3110509,-46.075087,-22.787058,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.7553,-46.1447,"original coordinates","original coordinates OK"
"46","Vernonanthura petiolaris",1321694941,-20.719,-42.4849,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","none","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2018-07-02T13:33:11.340+0000","2018-04-02T17:57:22.674+0000",58,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","none","Minas Gerais",1999,7,10,"1999-07-10T00:00:00","","2018-12-07T14:33:58.426+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://n2t.net/ark:/65665/3c6af9bbf-c839-4c21-808a-013ac5a4a965","3073","NMNH Extant Biology","","Parque Estadual da Serra do Brigadeiro, Fervedouro-MG","","Botany",1321694941,"http://n2t.net/ark:/65665/3c6af9bbf-c839-4c21-808a-013ac5a4a965","PhysicalObject","J. A. Lombardi","3387660","US","","","",1400,NA,"","","","",1,"http://biocol.org/urn:lsid:biocol.org:col:34871","South America - Neotropics, Brazil, Minas Gerais",191,191,"Plantae, Dicotyledonae, Asterales, Asteraceae","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.719,-42.4849,"original coordinates","original coordinates outside municipality original in  falls in araponga"
"47","Vernonanthura petiolaris",1090564227,-24.608333,-47.8825,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:19.571+0000","2017-12-29T14:14:10.173+0000",129,"none","PRESERVED_SPECIMEN",5396761,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonia petiolaris DC.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonia","petiolaris","SPECIES","SYNONYM","2013-11-23T00:00:00","São Paulo",1998,9,23,"1998-09-23T00:00:00","2017-06-09T13:54:01.000+0000","2018-12-08T04:43:22.560+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000037243","634","IAC - Herbário do Instituto Agronômico de Campinas","Pariquera-Açu","IAC, Estação Experimental, área nativa","pt","IAC",1090564227,"BRA:IAC:IAC:0000037243","Collection","R.B. Torres et al.","37243","IAC","Instituto Agronômico de Campinas, IAC",",","J. Semir",NA,NA,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Pariquera-Açu","São Paulo","brazil",959,"Pariquera-Açu",3536208,-47.84981,-24.678057,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.608333,-47.8825,"original coordinates","original coordinates OK"
"48","Vernonanthura petiolaris",1086600650,-25.1906,-49.5259,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:17.889+0000","2018-11-24T12:35:17.932+0000",123,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2013-10-03T00:00:00","Paraná",1997,1,14,"1997-01-14T00:00:00","2018-11-19T18:52:30.000+0000","2018-12-06T13:38:17.730+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000007125","356","EFC - Herbário Escola de Florestas Curitiba","Campo Magro","Caverna de Sumidouro","pt","EFC",1086600650,"BRA:UFPR:EFC:0000007125","Collection","Svolenski, A.C.; Tiepolo, G.","7125","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arvoreta com 2 metros, em beira de estrada, com flores brancas. __COMMOM_NAME__: Vassourão","Blum, C.T.",730,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Campo Magro","Paraná","brazil",899,"Campo Magro",4104253,-49.462757,-25.289842,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.1906,-49.5259,"original coordinates","original coordinates OK"
"49","Vernonanthura petiolaris",1090718669,-14.449722,-48.354722,"gass84","0bcbd3a8-f22e-4350-a19d-a94fe6ca9738","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:18.321+0000","2018-09-25T15:43:07.997+0000",123,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","1997-07-30T00:00:00","Goiás",1996,5,28,"1996-05-28T00:00:00","2018-09-20T18:08:19.000+0000","2018-12-08T04:44:24.112+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFG - Herbário da Universidade Federal de Goiás","BRA:UFG:UFG:0000024439","2941","UFG - Herbário da Universidade Federal de Goiás","Niquelândia","","pt","UFG",1090718669,"BRA:UFG:UFG:0000024439","Collection","Aparecida da Silva, M.; Nunes de Jesus, G.","24439","UFG","Universidade Federal de Goiás (UFG)","","Robinson, H.",0,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Niquelândia","Goiás","brazil",3284,"Niquelândia",5214606,-48.401433,-14.498918,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.449722,-48.354722,"original coordinates","original coordinates OK"
"50","Vernonanthura petiolaris",1089040360,-22.27,-44.52,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:05.891+0000","2018-12-03T16:40:53.996+0000",122,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2014-01-01T00:00:00","São Paulo",1996,6,13,"1996-06-13T00:00:00","2018-11-21T16:21:00.000+0000","2018-12-08T04:37:46.671+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000083836","344","UEC - Herbário da Universidade Estadual de Campinas","Lavrinhas","12Km ao Norte de Lavrinhas,vale Ribeirão do braço.","pt","UEC",1089040360,"BRA:UNICAMP:UEC:0000083836","Collection","Goldenberg, R.; Macias, L.; Mansano, V.F.","83836","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Vegetação secundária, em encosta, Árvore 12m, botões creme.","Vega, A.J.",NA,NA,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Lavrinhas","São Paulo","brazil",1522,"Lavrinhas",3526605,-44.885517,-22.516398,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.27,-44.52,"original coordinates","original coordinates outside municipality original in lavrinhas falls in bocaina de minas"
"51","Vernonanthura petiolaris",1090819456,-23.245833,-44.993333,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:18.550+0000","2018-10-25T12:33:44.157+0000",122,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2016-03-01T00:00:00","São Paulo",1996,12,16,"1996-12-16T00:00:00","2018-10-24T14:59:39.000+0000","2018-12-09T06:14:33.367+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000054228","109","HUFU - Herbarium Uberlandense","Cunha","Estação Experimental da Serra do Mar, Núcleo Cunha Trilha da Nascente do rio Bonito - Casca de Pedra. Indaiá.","pt","HUFU",1090819456,"BRA:UFU:HUFU:0000054228","Collection","Ferretti, A.R.; Vanini, A.; Nave, A.G.; Peneireiro, F.M.; Rodrigues, R.R.; Souza, V.C.; et al.","54228","UFU","Universidade Federal de Uberlândia (UFU)","Árvore, ca. 5 m.; Floresta ombrófila densa. Floresta ciliar.","Nakajima, J.N.",0,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Cunha","São Paulo","brazil",1322,"Cunha",3513603,-44.939787,-23.050544,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.245833,-44.993333,"original coordinates","original coordinates outside municipality original in cunha falls in ubatuba"
"52","Vernonanthura petiolaris",1090819523,-23.255556,-45.041667,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:18.556+0000","2018-10-25T12:33:44.130+0000",122,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2016-03-01T00:00:00","São Paulo",1996,12,14,"1996-12-14T00:00:00","2018-10-24T14:59:39.000+0000","2018-12-09T06:14:33.333+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000054225","889","HUFU - Herbarium Uberlandense","Cunha","Estrada em direção á trilha do Rio Bonito, A beira da estrada, na beira do rio Paraíba.","pt","HUFU",1090819523,"BRA:UFU:HUFU:0000054225","Collection","Souza, J.P.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y. & Ivanauskas, N.M.","54225","UFU","Universidade Federal de Uberlândia (UFU)","Árvore, ca. 4 m. Capítulos creme.; Floresta ombrófila densa.","Nakajima, J.N.",0,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Cunha","São Paulo","brazil",1322,"Cunha",3513603,-44.939787,-23.050544,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.255556,-45.041667,"original coordinates","original coordinates OK"
"53","Vernonanthura petiolaris",1090819379,-23.256944,-45.0425,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:18.591+0000","2018-10-25T12:33:44.165+0000",122,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2016-03-01T00:00:00","São Paulo",1996,12,14,"1996-12-14T00:00:00","2018-10-24T14:59:39.000+0000","2018-12-09T06:14:33.385+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000054168","74","HUFU - Herbarium Uberlandense","Cunha","Estação Experimental da Serra do Mar, Núcleo Cunha Trilha da Pedreira. Beira da estrada ao longo do rio Paraibuna.","pt","HUFU",1090819379,"BRA:UFU:HUFU:0000054168","Collection","Ferretti, A.R.; Vanini, A.; Nave, A.G.; Peneireiro, F.M.; Rodrigues, R.R.; Souza, V.C.; et al.","54168","UFU","Universidade Federal de Uberlândia (UFU)","Árvore, ca. 13 m.; Floresta ombrófila densa.","Nakajima, J.N.",0,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Cunha","São Paulo","brazil",1322,"Cunha",3513603,-44.939787,-23.050544,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.256944,-45.0425,"original coordinates","original coordinates OK"
"54","Vernonanthura petiolaris",1090819506,-23.239444,-45.004722,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:18.579+0000","2018-10-25T12:33:44.134+0000",122,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2016-03-01T00:00:00","São Paulo",1996,12,13,"1996-12-13T00:00:00","2018-10-24T14:59:39.000+0000","2018-12-09T06:14:33.350+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000054224","46","HUFU - Herbarium Uberlandense","Cunha","Estação Experimental da Serra do Mar, Núcleo Cunha Trilha da Pedreira.","pt","HUFU",1090819506,"BRA:UFU:HUFU:0000054224","Collection","Ferretti, A.R.; Vanini, A.; Nave, A.G.; Peneireiro, F.M.; Rodrigues, R.R.; Souza, V.C.; et al.","54224","UFU","Universidade Federal de Uberlândia (UFU)","Árvore, ca. 3 m.; Floresta ombrófila densa, vegetação secundária.","Nakajima, J.N.",0,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Cunha","São Paulo","brazil",1322,"Cunha",3513603,-44.939787,-23.050544,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.239444,-45.004722,"original coordinates","original coordinates OK"
