"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","locality","modified","otherCatalogNumbers","continent","fieldNotes","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","identificationRemarks","verbatimElevation","establishmentMeans","typeStatus","typifiedName","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","georeferencedDate","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"26","Eugenia kleinii",1839115722,-26.1649,-49.032,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.178+0000","2018-09-24T19:50:19.012+0000",132,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-10-29T00:00:00","Santa Catarina",2010,8,18,"2010-08-18T00:00:00","2018-09-24T19:50:22.462+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000039481","4060","ASE - Herbário da Universidade Federal de Sergipe","Joinville","pt","ASE",1839115722,"BRA:UFS:ASE:0000039481","Collection","Korte, A; Kniess, A","39481","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Floresta Ombrófila Densa, estágio avançado.","Sobral, M",NA,NA,"Barragem do 8° Salto, Serra do Piraí.","","","SOUTH_AMERICA","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Joinville","Santa Catarina","brazil",793,"Joinville",4209102,-48.955158,-26.24552,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.1649,-49.032,"original coordinates","original coordinates OK"
"27","Eugenia kleinii",1077411588,-27.36,-49.501667,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:12.707+0000","2018-10-24T15:38:10.112+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-11-25T00:00:00","Santa Catarina",2010,8,13,"2010-08-13T00:00:00","2018-12-06T14:18:01.052+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000032544","5302","FURB - Herbário Dr. Roberto Miguel Klein","Ituporanga","pt","FURB",1077411588,"BRA:FURB:FURB:0000032544","Collection","Verdi, M.; Caglioni, E. & Martins, E.M.","32544","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Gasper, AL de",708,0,"Rio do Norte.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Ituporanga","Santa Catarina","brazil",554,"Ituporanga",4208500,-49.539318,-27.452535,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.36,-49.501667,"original coordinates","original coordinates OK"
"28","Eugenia kleinii",1914109945,-21.402222,-48.687222,"gass84,preneglat,preneglon","f70fdd5a-e761-43b6-a854-462826cc7933","92bd7d31-3255-4f1c-8552-cbb6fbe60478","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:20:55.320+0000","2018-10-02T19:47:16.460+0000",113,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","none","São Paulo",2009,2,19,"2009-02-19T00:00:00","2018-12-10T13:40:53.612+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SJRP - Herbário de São José do Rio Preto","BRA:UNESPSJRP:SJRP:0000033536","313","SJRP - Herbário de São José do Rio Preto","Taquaritinga (P8)","pt","SJRP",1914109945,"BRA:UNESPSJRP:SJRP:0000033536","Collection","Almeida Neto, A. & Ranga, N. T.","33536","UNESPSJRP","Universidade Estadual Paulista, UNESP","Geografia: Árvore P-D 65, I-400","",NA,NA,"Fazenda Santa Lúcia","2018-10-01T18:11:04.000+0000","","SOUTH_AMERICA","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Taquaritinga (P8)","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-21.402222,-48.687222,"original coordinates","original coordinates outside municipality original in taquaritinga (p8) falls in taquaritinga"
"29","Eugenia kleinii",1077399686,-27.63,-49.233611,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:05.520+0000","2018-10-24T15:38:05.435+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-25T00:00:00","Santa Catarina",2009,4,28,"2009-04-28T00:00:00","2018-12-06T14:17:56.093+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000020639","1913","FURB - Herbário Dr. Roberto Miguel Klein","Leoberto Leal","pt","FURB",1077399686,"BRA:FURB:FURB:0000020639","Collection","Dreveck, S.; Carneiro, F.E.","20639","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Regeneração IFFSC 312 /O/19","Sobral, M",732,0,"Barra Grande.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Leoberto Leal","Santa Catarina","brazil",549,"Leoberto Leal",4209805,-49.257122,-27.471866,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.63,-49.233611,"original coordinates","original coordinates OK"
"30","Eugenia kleinii",1077396877,-26.929167,-49.0475,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:03.904+0000","2018-10-24T15:38:04.394+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-25T00:00:00","Santa Catarina",2009,8,22,"2009-08-22T00:00:00","2018-12-06T14:17:55.105+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000017843","482","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","pt","FURB",1077396877,"BRA:FURB:FURB:0000017843","Collection","Funez, L.A.","17843","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Sobral, M",40,0,"Rua Pastor Oswaldo Hesse, 800.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.929167,-49.0475,"original coordinates","original coordinates OK"
"31","Eugenia kleinii",1090153033,-27.536389,-48.935556,"gass84","0c00cc8f-fd48-4771-acae-216bfc42dfc2","dbf378dd-b030-4049-bc9c-b5b8643e67cd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:10.473+0000","2018-07-04T12:09:01.170+0000",130,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-25T00:00:00","Santa Catarina",2009,8,13,"2009-08-13T00:00:00","2018-12-08T04:39:58.015+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","BRA:UEPA:MFS:0000002576","792","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","Angelina","pt","MFS",1090153033,"BRA:UEPA:MFS:0000002576","Collection","Stival - Santos","002576","UEPA","Universidade do Estado do Pará (UEPA)","Arbusto de 3,5 m de altura. Flores de coloração branca com vermelha.","M. Sobral.",517,0,"Rio Bonito, Coleta extra IFFSC. Beira de estrada.","2018-06-14T13:43:33.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Angelina","Santa Catarina","brazil",533,"Angelina",4200903,-49.067556,-27.543148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.536389,-48.935556,"original coordinates","original coordinates OK"
"32","Eugenia kleinii",1077397416,-26.819722,-48.871111,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:04.211+0000","2018-10-24T15:38:04.470+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-25T00:00:00","Santa Catarina",2009,9,25,"2009-09-25T00:00:00","2018-12-06T14:17:55.265+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000018360","923","FURB - Herbário Dr. Roberto Miguel Klein","Ilhota","pt","FURB",1077397416,"BRA:FURB:FURB:0000018360","Collection","Stival-Santos, A.; Legal, E. & Silveira, S.","18360","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 752 (Arbusto)","Sobral, M",106,0,"Baú.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Ilhota","Santa Catarina","brazil",696,"Ilhota",4207106,-48.857186,-26.858938,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.819722,-48.871111,"original coordinates","original coordinates OK"
"33","Eugenia kleinii",1077396770,-27.359722,-49.23,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:03.873+0000","2018-10-24T15:38:04.319+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-25T00:00:00","Santa Catarina",2009,9,17,"2009-09-17T00:00:00","2018-12-06T14:17:55.113+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000017732","200","FURB - Herbário Dr. Roberto Miguel Klein","Leoberto Leal","pt","FURB",1077396770,"BRA:FURB:FURB:0000017732","Collection","Korte, A.; Kniess, A.","17732","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 424 (Arbusto)","Sobral, M",438,0,"Tigre.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Leoberto Leal","Santa Catarina","brazil",549,"Leoberto Leal",4209805,-49.257122,-27.471866,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.359722,-49.23,"original coordinates","original coordinates OK"
"34","Eugenia kleinii",1802961212,-27.116111,-49.179722,"gass84","fe8c1017-5941-4703-8f81-5023028a32ab","94a9c3b2-d54d-4938-811b-e91e091eeb28","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:48.997+0000","2018-10-11T11:56:21.898+0000",123,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-25T00:00:00","Santa Catarina",2009,10,25,"2009-10-25T00:00:00","2018-12-08T07:13:34.794+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PACA-AGP - Herbarium Anchieta","BRA:IAP:PACA-AGP:0000110477","1322","PACA-AGP - Herbarium Anchieta","Indaial","pt","PACA-AGP",1802961212,"BRA:IAP:PACA-AGP:0000110477","Collection","A. Stival-Santos","110477","IAP","Instituto Anchietano de Pesquisas (IAP)","FURB 19213 Habitat: pastagem Hábito: arvoreta Ecossistema: floresta ombrófila densa","M. Sobral",350,0,"Faxinal do Bepe, Parque nacional da serra do Itajaí.","2018-09-28T11:52:28.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.116111,-49.179722,"original coordinates","original coordinates OK"
"35","Eugenia kleinii",1936706894,-27.000556,-49.050833,"gass84,iddatunl","fe8c1017-5941-4703-8f81-5023028a32ab","94a9c3b2-d54d-4938-811b-e91e091eeb28","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:51.795+0000","2018-11-14T17:16:51.825+0000",123,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-01T00:00:00","Santa Catarina",2009,10,7,"2009-10-07T00:00:00","2018-11-14T17:16:51.888+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PACA-AGP - Herbarium Anchieta","BRA:IAP:PACA-AGP:0000118673","971","PACA-AGP - Herbarium Anchieta","Gaspar","pt","PACA-AGP",1936706894,"BRA:IAP:PACA-AGP:0000118673","Collection","Stival-Santos, A.","118673","IAP","Instituto Anchietano de Pesquisas (IAP)","furb 19454&nf;fruto avermelhado Habitat: floresta ombrófila densa de submontana, esagio avançado, proximo a estrada","Oliveira, AA.",215,0,"gaspr alto, rua hesio silveira de souza","","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Gaspar","Santa Catarina","brazil",680,"Gaspar",4205902,-48.966255,-26.931179,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.000556,-49.050833,"original coordinates","original coordinates OK"
"36","Eugenia kleinii",1077398257,-27.116111,-49.179722,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:04.682+0000","2018-10-24T15:38:04.826+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-25T00:00:00","Santa Catarina",2009,10,25,"2009-10-25T00:00:00","2018-12-06T14:17:55.588+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000019213","1322","FURB - Herbário Dr. Roberto Miguel Klein","Indaial","pt","FURB",1077398257,"BRA:FURB:FURB:0000019213","Collection","Stival-Santos, A.; Legal, E. & Silveira, S.","19213","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Coleta Extra IFFSC (Arvoreta)","Sobral, M",350,0,"Faxinal do Bepe,Parque Nacionalda Serra do Itajaí.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.116111,-49.179722,"original coordinates","original coordinates OK"
"37","Eugenia kleinii",1077398220,-27.45,-49.05,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:04.666+0000","2018-10-24T15:38:04.821+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-25T00:00:00","Santa Catarina",2009,10,28,"2009-10-28T00:00:00","2018-12-06T14:17:55.573+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000019176","333","FURB - Herbário Dr. Roberto Miguel Klein","Angelina","pt","FURB",1077398220,"BRA:FURB:FURB:0000019176","Collection","Cadorin, T.J.; Oliveira, C.P.L. & Boing, E.","19176","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Oliveira, AA de",822,0,"","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Angelina","Santa Catarina","brazil",533,"Angelina",4200903,-49.067556,-27.543148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.45,-49.05,"original coordinates","original coordinates OK"
"38","Eugenia kleinii",1077398515,-27.000556,-49.050833,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:04.804+0000","2018-10-24T15:38:04.871+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-01T00:00:00","Santa Catarina",2009,10,7,"2009-10-07T00:00:00","2018-12-06T14:17:55.684+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000019454","971","FURB - Herbário Dr. Roberto Miguel Klein","Gaspar","pt","FURB",1077398515,"BRA:FURB:FURB:0000019454","Collection","Stival-Santos, A.; Legal, E. & Silveira, S.","19454","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 637 (Arbusto)","Oliveira, AA de",215,0,"Gaspar Alto, Rua Hésio Silveira de Souza.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Gaspar","Santa Catarina","brazil",680,"Gaspar",4205902,-48.966255,-26.931179,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.000556,-49.050833,"original coordinates","original coordinates OK"
"39","Eugenia kleinii",1087705916,-27.450278,-49.230556,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:53.763+0000","2018-08-03T12:12:37.804+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-25T00:00:00","Santa Catarina",2009,11,5,"2009-11-05T00:00:00","2018-12-08T13:06:05.680+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000005217","713","HURB - Herbário do Recôncavo da Bahia","Leoberto Leal","pt","HURB",1087705916,"BRA:UFRB:HURB:0000005217","Collection","Korte, A.; et al.","5217","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: arbustiva","M. Sobral",850,0,"Rio Feijão;","2018-07-31T12:27:32.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Leoberto Leal","Santa Catarina","brazil",549,"Leoberto Leal",4209805,-49.257122,-27.471866,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.450278,-49.230556,"original coordinates","original coordinates OK"
"40","Eugenia kleinii",1087706055,-27.180278,-49.230556,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:53.845+0000","2018-08-03T12:12:37.844+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-25T00:00:00","Santa Catarina",2009,11,10,"2009-11-10T00:00:00","2018-12-08T13:06:05.758+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000005319","887","HURB - Herbário do Recôncavo da Bahia","Presidente Nereu","pt","HURB",1087706055,"BRA:UFRB:HURB:0000005319","Collection","Korte, A.; et al.","5319","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: arvoreta","A.A. de Oliveira",617,0,"Rio Novo;","2018-07-31T12:27:32.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Presidente Nereu","Santa Catarina","brazil",598,"Presidente Nereu",4214102,-49.353809,-27.267513,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.180278,-49.230556,"original coordinates","original coordinates OK"
"41","Eugenia kleinii",1077397900,-27.096944,-49.139444,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:04.488+0000","2018-10-24T15:38:04.699+0000",121,"none","PRESERVED_SPECIMEN",5417447,6,7707728,220,690,5014,3177662,5417447,5417447,"Eugenia kleinii D.Legrand","Eugenia kleinii D.Legrand","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia kleinii","Eugenia","kleinii","SPECIES","ACCEPTED","2010-01-01T00:00:00","Santa Catarina",2009,11,23,"2009-11-23T00:00:00","2018-12-06T14:17:55.462+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000018863","1346","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","pt","FURB",1077397900,"BRA:FURB:FURB:0000018863","Collection","Stival-Santos, A.; Legal, E. & Silveira, S.","18863","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 578 (Arvoreta)","Sobral, M",660,0,"Área Virgem do Parque Nacional da Serra do Itajaí.","2018-10-11T17:23:21.000+0000","","","",NA,"","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,"","","","","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.096944,-49.139444,"original coordinates","original coordinates OK"
