"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","continent","language","ownerInstitutionCode","elevation","elevationAccuracy","individualCount","preparations","fieldNotes","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","references","habitat","institutionID","verbatimEventDate","endDayOfYear","startDayOfYear","created","associatedSequences","higherClassification","rights","fieldNumber","verbatimElevation","higherGeography","organismID","datasetID","accessRights","georeferenceSources","coordinateUncertaintyInMeters","georeferenceProtocol","identificationQualifier","georeferencedDate","verbatimLocality","eventRemarks","verbatimCoordinateSystem","disposition","verbatimTaxonRank","identificationRemarks","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"254","Cordia sellowiana",1089015286,2.12,-50.49,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:52.472+0000","2018-12-03T16:40:56.969+0000",122,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","Amapá",1987,2,24,"1987-02-24T00:00:00","2018-11-21T16:22:27.000+0000","2018-12-08T04:37:34.352+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000049537","R.5418","UEC - Herbário da Universidade Estadual de Campinas","Amapá","SEMA Ecologica Station, Ilha de Maracá.&nf;3° 22' N 61° 25' W.","UEC",1089015286,"BRA:UNICAMP:UEC:0000049537","Collection","Ratter, J.A.; et al.","49537","","UNICAMP","Tree, 42cm dbh.; On road to Santa Rosa, c. 1/2km from the station, in tall evergreen forest with trees to 27m and more.","","","pt","Universidade Estadual de Campinas, UNICAMP",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Amapá","Amapá","brazil",5557,"Amapá",1600105,-50.584501,1.760192,"AMAPA","AP","Amapá",-51.9538472,1.44881681,"Amapá","ap",2.12,-50.49,"original coordinates","original coordinates OK"
"255","Cordia sellowiana",1089091403,-23.27,-48.25,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:38.280+0000","2018-12-03T16:41:31.489+0000",122,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","São Paulo",1987,3,11,"1987-03-11T00:00:00","2018-11-21T16:22:27.000+0000","2018-12-08T04:38:15.056+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000151180","158","UEC - Herbário da Universidade Estadual de Campinas","Angatuba","Estação Ecológica de Angatuba.&nf;23.423889 48.35056&nf;624 msm.","UEC",1089091403,"BRA:UNICAMP:UEC:0000151180","Collection","Torres, R.B.; Figueiredo, N.; Oliveira, A.R.","151180","","UNICAMP","Árvore 8m. Beira de mata.&nf;Restos de frutos velhos. Ramificação rítmica. ""Taruma"", Babo de Boi"".; Mata Secundária.","","","pt","Universidade Estadual de Campinas, UNICAMP",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Angatuba","São Paulo","brazil",1200,"Angatuba",3502200,-48.458998,-23.436054,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.27,-48.25,"original coordinates","original coordinates outside municipality original in angatuba falls in bofete"
"256","Cordia sellowiana",1042568352,1.2787,-61.52,"gass84,gdativ","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:24:53.429+0000","2014-11-24T14:43:01.774+0000",50,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","Roraima",1987,4,27,"1987-04-27T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:23:45.668+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:102234","101V","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","SEMA Ecological Reserve, Ilha de Maracá. Seasonally flooded várzea forest near Casa de Maracá.","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042568352,"urn:catalog:inpa:herbarium:102234","Collection","","167328","","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","SOUTH_AMERICA","pt","",0,0,NA,"","","","","",NA,"","","","","01.263.896/0015-60","",NA,NA,"","","","License Elements","","","",NA,"","","",NA,"","","","","","","","","","","","","Roraima","brazil",NA,"",NA,NA,NA,"","","Roraima",-61.38936422,2.08232311,"Roraima","rr",1.2787,-61.52,"original coordinates","original coordinates outside municipality original in  falls in caracarai"
"257","Cordia sellowiana",1090577852,-23.423889,-48.35056,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:28.831+0000","2018-09-24T19:21:10.948+0000",129,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","1987-06-22T00:00:00","São Paulo",1987,4,22,"1987-04-22T00:00:00","2018-08-07T17:33:51.000+0000","2018-12-08T04:43:29.742+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000050985","171","IAC - Herbário do Instituto Agronômico de Campinas","Angatuba","Estação Ecológica de Angatuba (IF)","IAC",1090577852,"BRA:IAC:IAC:0000050985","Collection","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","50985","","IAC","nome popular: tarumã","N. Taroda-Ranga","","pt","Instituto Agronômico de Campinas, IAC",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Angatuba","São Paulo","brazil",1200,"Angatuba",3502200,-48.458998,-23.436054,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.423889,-48.35056,"original coordinates","original coordinates OK"
"258","Cordia sellowiana",1090577855,-23.423889,-48.35056,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:28.822+0000","2018-09-24T19:21:10.936+0000",129,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","1987-06-13T00:00:00","São Paulo",1987,5,13,"1987-05-13T00:00:00","2018-08-07T17:33:51.000+0000","2018-12-08T04:43:29.731+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000050986","185","IAC - Herbário do Instituto Agronômico de Campinas","Angatuba","Estação Ecológica de Angatuba (IF)","IAC",1090577855,"BRA:IAC:IAC:0000050986","Collection","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","50986","","IAC","","N. Taroda-Ranga","","pt","Instituto Agronômico de Campinas, IAC",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Angatuba","São Paulo","brazil",1200,"Angatuba",3502200,-48.458998,-23.436054,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.423889,-48.35056,"original coordinates","original coordinates OK"
"259","Cordia sellowiana",1089013651,-22.52,-46.05,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:51.337+0000","2018-12-03T16:40:56.417+0000",122,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","São Paulo",1987,8,27,"1987-08-27T00:00:00","2018-11-21T16:22:27.000+0000","2018-12-08T04:37:33.490+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000047296","58751","UEC - Herbário da Universidade Estadual de Campinas","Campinas","Santa Genebra Forest Reserve, Barão Geraldo near Campinas.","UEC",1089013651,"BRA:UNICAMP:UEC:0000047296","Collection","Gentry, A.","47296","","UNICAMP","Treelet 1"" dbh, sterile.; Disturbed semideciduous forest.&nf;Transect 4.","","","pt","Universidade Estadual de Campinas, UNICAMP",550,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Campinas","São Paulo","brazil",1373,"Campinas",3509502,-47.043665,-22.883678,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.52,-46.05,"original coordinates","original coordinates outside municipality original in campinas falls in cambui"
"260","Cordia sellowiana",1042510216,-2,-59,"gass84,gdativ","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:24:39.609+0000","2014-11-24T14:41:23.639+0000",50,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","Amazonas",1986,2,13,"1986-02-13T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:23:45.667+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:44549","34024363","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","Distrito Agropecuário, ZF3, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, Km 64 depois 21 Km Leste na ZF3, Fazenda Porto Alegre. Reserva nº 3402. Árvore n. 4363. Mata de terra firme sobre latossolo amarelo.","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042510216,"urn:catalog:inpa:herbarium:44549","Collection","","174205","","Instituto Nacional de Pesquisas da Amazônia (INPA)","","Costa, J.C. da","SOUTH_AMERICA","pt","",0,0,NA,"","","","","Manaus",NA,"","","","","01.263.896/0015-60","",NA,NA,"","","","License Elements","","","",NA,"","","",NA,"","aff.","","","","","","","","","","","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2,-59,"original coordinates","original coordinates outside municipality original in  falls in sao sebastiao do uatuma"
"261","Cordia sellowiana",1928199946,-8.816667,-63.4,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:47:44.975+0000","2018-11-18T14:47:45.092+0000",96,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","RondÃ´nia",1986,6,17,"1986-06-17T00:00:00","","2018-12-05T23:33:56.842+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","1e6aa28a-0f6e-4bba-ac6f-130c11668979","5134","Vascular plants","","Represa Samuel: forest along PR-3 road, ca. 10 km SE of dam. Level terra firme forest near river.","NY",1928199946,"1e6aa28a-0f6e-4bba-ac6f-130c11668979","PhysicalObject","W. W. Thomas","2147872","","NY","","","SOUTH_AMERICA","en","",0,0,NA,"sheet","","","ICN","Porto Velho",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297697","","http://biocol.org/urn:lsid:biocol.org:col:15556","17 Jun 1986",168,168,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","","RondÃ´nia","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-8.816667,-63.4,"original coordinates","original coordinates outside municipality original in  falls in candeias do jamari"
"262","Cordia sellowiana",1094277580,-8.816667,-63.4,"gass84","5a0f2fe0-5516-4dc2-87df-6664c14249e0","a684d545-47fd-44fc-b557-6971a864c055","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:26.038+0000","2017-12-29T14:21:34.748+0000",79,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","1990-04-01T00:00:00","Rondônia",1986,6,17,"1986-06-17T00:00:00","2014-08-26T21:20:42.000+0000","2018-12-09T06:21:29.759+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HFSL - Herbário Dr. Ary Tupinambá Penna Pinheiro","BRA:FSL:HFSL:0000000250","5134","HFSL - Herbário Dr. Ary Tupinambá Penna Pinheiro","Porto Velho","Represa de Samuel, Represa Samuel: forest along PR-3 road, ca. 10 Km SE of dam. Level terra firme forest near river.","HFSL",1094277580,"BRA:FSL:HFSL:0000000250","Collection","Thomas, W.W.; Mota, C.D.A. da & Lima, E.F. da","250","","Faculdade São Lucas (FSL)","Tree, 15 m. Leaves lustrous green above, whitish green beneath. Corolla white, anthers salmon, fragrant. ; DE","Ramos, J.F.","SOUTH_AMERICA","pt","Faculdade São Lucas (FSL)",0,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Porto Velho","Rondônia","brazil",4065,"Porto Velho",1100205,-64.306275,-9.153378,"RONDONIA","RO","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-8.816667,-63.4,"original coordinates","original coordinates outside municipality original in porto velho falls in candeias do jamari"
"263","Cordia sellowiana",1090577833,-23.423889,-48.35056,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:28.822+0000","2018-09-24T19:21:10.872+0000",129,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","1987-06-07T00:00:00","São Paulo",1986,10,7,"1986-10-07T00:00:00","2018-08-07T17:33:51.000+0000","2018-12-08T04:43:29.832+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000050983","47","IAC - Herbário do Instituto Agronômico de Campinas","Angatuba","Estação Ecológica de Angatuba (IF)","IAC",1090577833,"BRA:IAC:IAC:0000050983","Collection","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","50983","","IAC","","N. Taroda-Ranga","","pt","Instituto Agronômico de Campinas, IAC",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Angatuba","São Paulo","brazil",1200,"Angatuba",3502200,-48.458998,-23.436054,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.423889,-48.35056,"original coordinates","original coordinates OK"
"264","Cordia sellowiana",1929941135,-23.33,-46.03,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:27:23.259+0000","2018-11-18T15:27:23.280+0000",96,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","SÃ£o Paulo",1985,1,5,"1985-01-05T00:00:00","","2018-12-06T11:23:28.805+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","99e17233-9c8e-48d1-8490-63dd9ef18a08","49198","Vascular plants","","Portal de IgaratÃ¡. N from km 13 of Dom Pedro Highway, El Dash property and adjacent forest remnant. Interior foothills of Serra do Mar","NY",1929941135,"99e17233-9c8e-48d1-8490-63dd9ef18a08","PhysicalObject","A. H. Gentry","2147880","","NY","","","SOUTH_AMERICA","en","",800,0,NA,"sheet","","","ICN","IgaratÃ¡",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297705","","http://biocol.org/urn:lsid:biocol.org:col:15556","05 Jan 1985",5,5,"","","","","","ca. 2625 ft","",NA,"","","",NA,"","","","","","","","","","","","","SÃ£o Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.33,-46.03,"original coordinates","original coordinates outside municipality original in  falls in jacarei"
"265","Cordia sellowiana",1261142166,-23.333333,-46.033333,"cdround,gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T08:04:54.787+0000","2018-06-20T08:04:54.889+0000",28,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2006-01-01T00:00:00","São Paulo",1985,1,5,"1985-01-05T00:00:00","2010-11-04T10:26:00.000+0000","2018-12-06T19:21:27.252+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:439549","Gentry 49198","Tropicos","","Portal de Igarata: North from Km 13 of Dom Pedro Highway, El Dash property and adjacent forest remnant. Interior foothills of Serra do Mar.","MO",1261142166,"urn:catalog:MO:Tropicos:439549","PhysicalObject","Alwyn H. Gentry|Elsa M. Zardini","439549","","MO","","Maria Stapf","SOUTH_AMERICA","","MOBOT",800,NA,4,"","","No opinion","ICNafp","",4000752,"http://www.tropicos.org/Specimen/439549","http://biocol.org/urn:lsid:biocol.org:col:15859","","","","",NA,NA,"","","","","85-4","","",NA,"","","",NA,"","","","","","","","","","","","","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.333333,-46.033333,"original coordinates","original coordinates outside municipality original in  falls in jacarei"
"266","Cordia sellowiana",1094819051,-23.333333,-46.033333,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:50.113+0000","2018-09-10T18:26:42.999+0000",124,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2005-12-01T00:00:00","São Paulo",1985,1,5,"1985-01-05T00:00:00","","2018-09-10T18:26:55.316+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000101281","49198","HUEFS - Herbario da Universidade Estadual de Feira de Santana","","Portal de Igaratã. N from km 13 of Dom Pedro Highway.","HUEFS",1094819051,"BRA:UEFS:HUEFS:0000101281","Collection","Gentry, A.","101281","","UEFS","","M.N.S.Stapf","","pt","Universidade Estadual de Feira de Santana (UEFS)",800,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.333333,-46.033333,"original coordinates","original coordinates outside municipality original in  falls in jacarei"
"267","Cordia sellowiana",1930328540,-3.9606188723268,-44.8221586140166,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:58:13.805+0000","2018-11-18T15:58:13.826+0000",96,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","MaranhÃ£o",1985,3,22,"1985-03-22T00:00:00","","2018-12-08T08:22:08.699+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","b52f8a79-f67e-4caf-871c-8c251234c1ab","2075","Vascular plants","","Fazenda SÃ£o Francisco, estrada Alto Alegre-Lago Verde, km 9.","NY",1930328540,"b52f8a79-f67e-4caf-871c-8c251234c1ab","PhysicalObject","A. B. Anderson","2147936","","NY","","","SOUTH_AMERICA","en","",0,0,NA,"sheet","","","ICN","Lago Verde",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2297795","","http://biocol.org/urn:lsid:biocol.org:col:15556","22 Mar 1985",81,81,"","","","","","","",NA,"","","CRIA (Centro de ReferÃªncia em InformaÃ§Ã£o Ambiental)",42500,"Other source","","","","","","","","","","","","MaranhÃ£o","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-3.9606188723268,-44.8221586140166,"original coordinates","original coordinates outside municipality original in  falls in lago verde"
"268","Cordia sellowiana",1928199492,-18.996963,-40.10894,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:47:44.741+0000","2018-11-18T14:47:44.822+0000",96,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","1985-07-01T00:00:00","EspÃ­rito Santo",1985,6,17,"1985-06-17T00:00:00","","2018-12-05T23:33:56.740+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","1e652573-7453-4f7f-b420-0d33b863546d","49440","Vascular plants","","Res. Florestal do Sooretama","NY",1928199492,"1e652573-7453-4f7f-b420-0d33b863546d","PhysicalObject","G. G. Hatschbach","400919","","NY","","G. G. Hatschbach","SOUTH_AMERICA","en","",0,0,NA,"sheet","","","ICN","Linhares",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=452253","","http://biocol.org/urn:lsid:biocol.org:col:15556","17 Jun 1985",168,168,"","","","","","","",NA,"","","Google Maps (map data 2014), Manis Georef. Calculator",16928.57,"Georeferencing Quick Reference Guide, Version 2012","","2014-08-19","","","","","","","","","","EspÃ­rito Santo","brazil",NA,"",NA,NA,NA,"","","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.996963,-40.10894,"original coordinates","original coordinates outside municipality original in  falls in sooretama"
