"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","georeferencedDate","fieldNumber","verbatimLocality","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"26","Aiouea sellowiana",1324595605,-25.147278,-49.957139,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:12.768+0000","2018-11-24T12:32:12.783+0000",118,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2013-01-18T00:00:00",1032,0,"","Paraná",2013,1,18,"2013-01-18T00:00:00","2018-10-30T18:00:46.000+0000","2018-12-06T08:55:10.954+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000019932","911","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Ponta Grossa","Furnas de Itaiacoca","pt","HCF",1324595605,"BRA:UTFPR:HCF:0000019932","Collection","M.L. Brotto","19932","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore, 6 m, fruto maduro com cúpula vermelha.","M.L. Brotto","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Ponta Grossa","Paraná","brazil",912,"Ponta Grossa",4119905,-50.080932,-25.14133,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.147278,-49.957139,"original coordinates","original coordinates OK"
"27","Aiouea sellowiana",1095631049,-25.25,-50,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:30.717+0000","2018-06-04T19:36:06.974+0000",118,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","HETEROTYPIC_SYNONYM","2013-10-29T00:00:00",855,0,"SOUTH_AMERICA","Paraná",2013,10,11,"2013-10-11T00:00:00","","2018-07-07T12:38:59.468+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000386182","8386","MBM - Herbário do Museu Botânico Municipal","Ponta Grossa","Parque Estadual de Vila Velha","pt","MBM",1095631049,"BRA:MBM:MBM:0000386182","Collection","Silva, JM; Motta, JT","386182","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore 6m. Flor creme.; Encosta de paredão de arenito.","Brotto, ML","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Ponta Grossa","Paraná","brazil",912,"Ponta Grossa",4119905,-50.080932,-25.14133,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.25,-50,"original coordinates","original coordinates OK"
"28","Aiouea sellowiana",1563169758,-24.244444,-49.709167,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.443+0000","2018-11-24T08:57:00.502+0000",126,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2017-03-29T00:00:00",NA,NA,"SOUTH_AMERICA","Paraná",2013,11,19,"2013-11-19T00:00:00","2018-11-05T15:54:41.000+0000","2018-12-07T14:50:39.087+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051833","2356","SPSF - Herbário Dom Bento José Pickel","Jaguariaíva","Parque Estadual do Cerrado. Estrada para Torre de Observação.","pt","SPSF",1563169758,"BRA:IF:SPSF:0000051833","Collection","M.Monge","51833","IF","Instituto Florestal, IF","COLETA: Árvore 5 m de altura, frutos verdes e botões, cúpula vermelha.; GEOGRAFIA: Cerrado;","J.B.Baitello","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Jaguariaíva","Paraná","brazil",1000,"Jaguariaíva",4112009,-49.705016,-24.330567,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.244444,-49.709167,"original coordinates","original coordinates OK"
"29","Aiouea sellowiana",1438491580,-24.14395,-49.4233,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:59.209+0000","2018-12-03T16:41:16.670+0000",122,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2017-03-30T00:00:00",NA,NA,"","Paraná",2013,11,19,"2013-11-19T00:00:00","2018-11-21T16:30:15.000+0000","2018-12-08T08:55:50.787+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000194466","2356","UEC - Herbário da Universidade Estadual de Campinas","Jaguariaíva","Parque Estadual do Cerrado. Estrada para Torre de Observação","pt","UEC",1438491580,"BRA:UNICAMP:UEC:0000194466","Collection","Monge, M.","194466","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore 5 m de altura, frutos verdes e botões, cupula vermelha.; Cerrado","Baitello, J.B.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Jaguariaíva","Paraná","brazil",1000,"Jaguariaíva",4112009,-49.705016,-24.330567,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.14395,-49.4233,"original coordinates","original coordinates outside municipality original in jaguariaiva falls in senges"
"30","Aiouea sellowiana",1424492722,-25.545833,-49.873889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:55.057+0000","2018-09-24T20:04:07.777+0000",207,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2012-10-18T00:00:00",820,NA,"","Paraná",2012,10,18,"2012-10-18T00:00:00","2017-10-14T06:15:05.283+0000","2018-12-06T17:00:58.172+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:880378","844","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Porto Amazonas","Próximo ao rio Iguaçu.","","RB",1424492722,"urn:catalog:JBRJ:RB:880378","PhysicalObject","M.L. Brotto; O.S. Ribas; I. Cordeiro; A. Pscheidt","RB00880378","JBRJ","","Árvore de 4m de altura, flores esverdeadas","M.L. Brotto","RB 606863","Floresta ombrófila mista montana","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Porto Amazonas","Paraná","brazil",868,"Porto Amazonas",4120101,-49.895478,-25.529488,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.545833,-49.873889,"original coordinates","original coordinates outside municipality original in porto amazonas falls in lapa"
"31","Aiouea sellowiana",1077479481,-25.545972,-49.873944,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:08.869+0000","2018-11-24T12:32:08.983+0000",118,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2012-10-18T00:00:00",820,0,"","Paraná",2012,10,18,"2012-10-18T00:00:00","2018-10-30T18:00:46.000+0000","2018-12-06T14:18:26.494+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000014173","844","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Porto Amazonas","Rio Iguaçu","pt","HCF",1077479481,"BRA:UTFPR:HCF:0000014173","Collection","M.L. Brotto","14173","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore de 4 m de altura, flores esverdeadas.","M.L. Brotto","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Porto Amazonas","Paraná","brazil",868,"Porto Amazonas",4120101,-49.895478,-25.529488,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.545972,-49.873944,"original coordinates","original coordinates outside municipality original in porto amazonas falls in lapa"
"32","Aiouea sellowiana",1095635895,-25.340722,-51.286306,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:33.283+0000","2018-06-04T19:36:08.113+0000",118,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","HETEROTYPIC_SYNONYM","2013-06-25T00:00:00",1177,0,"SOUTH_AMERICA","Paraná",2012,11,10,"2012-11-10T00:00:00","","2018-07-07T12:38:59.385+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000391330","4458","MBM - Herbário do Museu Botânico Municipal","Guarapuava","Campina Redonda","pt","MBM",1095635895,"BRA:MBM:MBM:0000391330","Collection","Caxambu, MG","391330","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore ca. 3m, heliófita. Botões florais amarelos.; Relevo: ondulado - Vegetação: Floresta Ombrófila Mista Montana.","Brotto, ML","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Guarapuava","Paraná","brazil",889,"Guarapuava",4109401,-51.494887,-25.377378,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.340722,-51.286306,"original coordinates","original coordinates OK"
"33","Aiouea sellowiana",1077476765,-25.340722,-51.286306,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:07.547+0000","2018-11-24T12:32:07.597+0000",118,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2013-06-25T00:00:00",1177,0,"","Paraná",2012,11,10,"2012-11-10T00:00:00","2018-10-30T18:00:46.000+0000","2018-12-06T14:18:25.333+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000011493","4458","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Guarapuava","Campina Redonda","pt","HCF",1077476765,"BRA:UTFPR:HCF:0000011493","Collection","M.G. Caxambu","11493","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore ca. 8 m, heliófita. Botões florais amarelos.","M.L. Brotto","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Guarapuava","Paraná","brazil",889,"Guarapuava",4109401,-51.494887,-25.377378,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.340722,-51.286306,"original coordinates","original coordinates OK"
"34","Aiouea sellowiana",1086679032,-24.167222,-49.667778,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:48.929+0000","2017-12-29T14:11:28.891+0000",125,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2011-04-17T00:00:00",785,0,"","Paraná",2011,4,17,"2011-04-17T00:00:00","2017-11-30T17:14:16.000+0000","2018-12-06T13:38:54.232+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000074600","624","UPCB - Herbário do Departamento de Botânica","Jaguariaíva","Parque Estadual do Cerrado.","pt","UPCB",1086679032,"BRA:UFPR:UPCB:0000074600","Collection","Brotto, M.L.","74600","UFPR","Universidade Federal do Paraná, UFPR","Árvore de 4,5 m de alt., estéril. Savana. (UPCB-DNA 2083).","Brotto, M.L.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Jaguariaíva","Paraná","brazil",1000,"Jaguariaíva",4112009,-49.705016,-24.330567,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.167222,-49.667778,"original coordinates","original coordinates OK"
"35","Aiouea sellowiana",1086679165,-25.474722,-49.220833,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:48.956+0000","2017-12-29T14:11:28.920+0000",125,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2011-10-12T00:00:00",920,0,"","Paraná",2011,10,12,"2011-10-12T00:00:00","2017-11-30T17:14:16.000+0000","2018-12-06T13:38:54.254+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000074713","772","UPCB - Herbário do Departamento de Botânica","Curitiba","Bairro Uberaba.","pt","UPCB",1086679165,"BRA:UFPR:UPCB:0000074713","Collection","Brotto, M.L.","74713","UFPR","Universidade Federal do Paraná, UFPR","Árvore de 7 m de alt., botões florais. Floresta Ombrófila Mista. (UPCB-DNA 3217).","Brotto, M.L.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.474722,-49.220833,"original coordinates","original coordinates OK"
"36","Aiouea sellowiana",1077400061,-27.630278,-49.049444,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:05.756+0000","2018-10-24T15:38:05.578+0000",121,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2017-08-15T00:00:00",590,0,"","Santa Catarina",2010,2,1,"2010-02-01T00:00:00","2018-10-11T17:21:19.000+0000","2018-12-06T14:17:56.430+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000021032","1657","FURB - Herbário Dr. Roberto Miguel Klein","Angelina","Rancho das Tábuas.","pt","FURB",1077400061,"BRA:FURB:FURB:0000021032","Collection","Stival-Santos, A.; Legal, E. & Silveira, S.","21032","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 314 (Arbórea)","Brotto, M.L.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Angelina","Santa Catarina","brazil",533,"Angelina",4200903,-49.067556,-27.543148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.630278,-49.049444,"original coordinates","original coordinates OK"
"37","Aiouea sellowiana",1077368513,-26.549722,-49.9475,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:25.979+0000","2018-10-24T15:38:50.653+0000",122,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","none",747,0,"","Santa Catarina",2010,2,3,"2010-02-03T00:00:00","2018-10-01T14:08:07.000+0000","2018-12-06T14:17:42.491+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000044999","1617","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","Itaiópolis","Arroio das Pombas.","pt","FLOR",1077368513,"BRA:UFSC:FLOR:0000044999","Collection","Korte, A.; Kniess, A.","44999","Universidade Federal de Santa Catarina (UFSC)","Universidade Federal de Santa Catarina (UFSC)","arborescente, 8m altura. Florística IFFSC 899 (Arbórea). Floresta Ombrófita Densa.","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Itaiópolis","Santa Catarina","brazil",767,"Itaiópolis",4208104,-49.891436,-26.471774,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.549722,-49.9475,"original coordinates","original coordinates OK"
"38","Aiouea sellowiana",1086912199,-24.080278,-49.055833,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:57.037+0000","2018-11-24T08:56:57.085+0000",126,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2010-06-15T00:00:00",NA,NA,"SOUTH_AMERICA","São Paulo",2010,5,12,"2010-05-12T00:00:00","2018-11-05T15:54:41.000+0000","2018-12-08T13:01:18.292+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000043788","2407","SPSF - Herbário Dom Bento José Pickel","Itapeva","Estação Experimental","pt","SPSF",1086912199,"BRA:IF:SPSF:0000043788","Collection","J.B.Baitello & C.R.Lima & O.T. Aguiar","43788","IF","Instituto Florestal, IF","COLETA: Árvore com 4,0m de altura, botões.;","J.B.Baitello","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Itapeva","São Paulo","brazil",1064,"Itapeva",3522406,-48.871639,-23.913268,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.080278,-49.055833,"original coordinates","original coordinates OK"
"39","Aiouea sellowiana",1077406514,-27.809722,-48.960833,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:09.805+0000","2018-10-24T15:38:08.006+0000",121,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2017-08-15T00:00:00",620,0,"","Santa Catarina",2010,6,23,"2010-06-23T00:00:00","2018-10-11T17:21:19.000+0000","2018-12-06T14:17:58.965+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000027464","3141","FURB - Herbário Dr. Roberto Miguel Klein","Águas Mornas","rio Cubatão.","pt","FURB",1077406514,"BRA:FURB:FURB:0000027464","Collection","Stival-Santos, A.; Legal, E. & Silveira, S.","27464","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 253 (Arbórea)","Brotto, M.L.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Águas Mornas","Santa Catarina","brazil",478,"Águas Mornas",4200606,-48.936097,-27.732571,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.809722,-48.960833,"original coordinates","original coordinates OK"
"40","Aiouea sellowiana",1077413984,-26.638333,-49.411389,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:14.105+0000","2018-10-24T15:38:10.994+0000",121,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2016-04-19T00:00:00",742,0,"","Santa Catarina",2010,6,1,"2010-06-01T00:00:00","2018-10-11T17:21:19.000+0000","2018-12-06T14:18:02.211+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000034908","2474","FURB - Herbário Dr. Roberto Miguel Klein","Rio dos Cedros","Pinhal.","pt","FURB",1077413984,"BRA:FURB:FURB:0000034908","Collection","Dreveck, S.","34908","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Voucher estéril IFFSC 858 (Fitossociologia)","Brotto, ME","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Rio dos Cedros","Santa Catarina","brazil",749,"Rio dos Cedros",4214706,-49.368324,-26.61814,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.638333,-49.411389,"original coordinates","original coordinates OK"
