"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","elevation","elevationAccuracy","occurrenceRemarks","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","otherCatalogNumbers","fieldNotes","identificationQualifier","individualCount","higherGeography","organismID","datasetID","accessRights","higherClassification","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"41","Picramnia gardneri",1252586839,-7.583333,-35.5,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:52.813+0000","2018-08-03T12:10:20.608+0000",128,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","1999-01-01T00:00:00","","Pernambuco",1998,8,24,"1998-08-24T00:00:00","2018-07-17T20:01:30.000+0000","2018-12-08T15:43:20.704+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000026208","413","PEUFR - Herbário Professor Vasconcelos Sobrinho","São Vicente Férrer","Mata do Estado","pt","PEUFR",1252586839,"BRA:UFRPE:PEUFR:0000026208","Collection","E. M. N. Ferraz; A. Laurênio; A. G. Bispo","26208","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","W. W. Thomas",600,0,"Árvore ca. 5,0m de altura; frutos vermelho-alaranjado.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"São Vicente Férrer","Pernambuco","brazil",4374,"São Vicente Ferrer",2613800,-35.491283,-7.602613,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.583333,-35.5,"original coordinates","original coordinates OK"
"42","Picramnia gardneri",1252586838,-7.583333,-35.5,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:52.782+0000","2018-08-03T12:10:20.553+0000",128,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","1999-01-01T00:00:00","","Pernambuco",1998,9,2,"1998-09-02T00:00:00","2018-07-17T20:01:30.000+0000","2018-12-08T15:43:20.705+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000026207","427","PEUFR - Herbário Professor Vasconcelos Sobrinho","São Vicente Férrer","Mata do Estado","pt","PEUFR",1252586838,"BRA:UFRPE:PEUFR:0000026207","Collection","E. M. N. Ferraz; A. G. Bispo","26207","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","W. W. Thomas",600,0,"Arbusto ca. 2,5m de altura; frutos imaturos vermelhos e maduros vináceos; frequentes.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"São Vicente Férrer","Pernambuco","brazil",4374,"São Vicente Ferrer",2613800,-35.491283,-7.602613,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.583333,-35.5,"original coordinates","original coordinates OK"
"43","Picramnia gardneri",1702649854,-24.675833,-47.876944,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:40.364+0000","2018-09-25T14:05:14.242+0000",126,"none","PRESERVED_SPECIMEN",7329620,6,7707728,220,7223737,3694522,8118842,7329619,7329620,"Picramnia gardneri subsp. gardneri","Picramnia gardneri subsp. gardneri","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","gardneri","SUBSPECIES","ACCEPTED","1996-01-01T00:00:00","","São Paulo",1996,3,29,"1996-03-29T00:00:00","2018-08-21T18:41:56.000+0000","2018-12-08T11:34:39.893+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000158802","747","SPF - Herbário da Universidade de São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski . Floresta Atlântica.","pt","SPF",1702649854,"BRA:USP:SPF:0000158802","Collection","Ivanauskas, NM","158802","USP","Universidade de São Paulo, USP","Pirani, JR",NA,NA,"Arvoreta de 1,5 m. Flores brancas. Planta masculina.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Pariquera-Açu","São Paulo","brazil",959,"Pariquera-Açu",3536208,-47.84981,-24.678057,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.675833,-47.876944,"original coordinates","original coordinates OK"
"44","Picramnia gardneri",1829094706,-24.353833,-47.949,"gass84,iddatunl","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:17.133+0000","2018-09-25T13:51:54.147+0000",120,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","1987-01-01T00:00:00","","São Paulo",1995,2,15,"1995-02-15T00:00:00","","2018-09-25T13:51:54.159+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000289421","33467","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Sete Barras","Estrada Sete Barras a Juquiá.","pt","SP",1829094706,"BRA:IBt:SP:0000289421","Collection","Sakai, L; et al.","289421","Instituto de Botânica, IBT","Instituto de Botânica, IBT","Pirani, JR",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Sete Barras","São Paulo","brazil",1010,"Sete Barras",3551801,-47.935198,-24.274063,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.353833,-47.949,"original coordinates","original coordinates OK"
"45","Picramnia gardneri",1089049239,-24.4033,-47.5237,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:12.029+0000","2018-12-03T16:41:12.799+0000",122,"none","PRESERVED_SPECIMEN",7329620,6,7707728,220,7223737,3694522,8118842,7329619,7329620,"Picramnia gardneri subsp. gardneri","Picramnia gardneri subsp. gardneri","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","gardneri","SUBSPECIES","ACCEPTED","1996-08-01T00:00:00","","São Paulo",1995,12,18,"1995-12-18T00:00:00","2018-11-21T16:36:40.000+0000","2018-12-08T04:37:51.039+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000095782","649","UEC - Herbário da Universidade Estadual de Campinas","Pariquera-Açu","Propriedade de Antonio Povinski","pt","UEC",1089049239,"BRA:UNICAMP:UEC:0000095782","Collection","Ivanauskas, N.M.","95782","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Pirani, J.R.",NA,NA,"fruto, Arvoreta de 1,5m. Frutos vermelhos.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Pariquera-Açu","São Paulo","brazil",959,"Pariquera-Açu",3536208,-47.84981,-24.678057,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.4033,-47.5237,"original coordinates","original coordinates outside municipality original in pariquera-acu falls in iguape"
"46","Picramnia gardneri",1086884414,-24.297222,-47.741944,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:44.218+0000","2018-11-24T08:56:44.263+0000",126,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Paraná",1994,12,1,"1994-12-01T00:00:00","2018-11-05T15:59:51.000+0000","2018-12-08T13:01:05.451+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000015447","3334","SPSF - Herbário Dom Bento José Pickel","Tunas do Paraná","fazenda Primavera","pt","SPSF",1086884414,"BRA:IF:SPSF:0000015447","Collection","K.D.Barreto & G.D.Fernandes & R.D.Fernandes","15447","IF","Instituto Florestal, IF","",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Atlântica.&nf;Arbusto 1,5m altura; flores cor verde-claro.; GEOGRAFIA: Borda de mata&nf;EX-ESA;","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Tunas do Paraná","Paraná","brazil",932,"Tunas do Paraná",4127882,-48.903038,-24.952417,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.297222,-47.741944,"original coordinates","original coordinates outside municipality original in tunas do parana falls in juquia"
"47","Picramnia gardneri",1829094737,-24.297222,-47.742,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:44.548+0000","2018-09-25T13:57:26.150+0000",120,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2010-01-01T00:00:00","","São Paulo",1994,12,1,"1994-12-01T00:00:00","","2018-09-25T13:57:26.174+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000477145","3334","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Juquiá","Fazenda Primavera.","pt","SP",1829094737,"BRA:IBt:SP:0000477145","Collection","Barreto, KD; Fernandes, GD; Fernandes, RD","477145","Instituto de Botânica, IBT","Instituto de Botânica, IBT","Souza, VC",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Juquiá","São Paulo","brazil",1015,"Juquiá",3526100,-47.653364,-24.213812,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.297222,-47.742,"original coordinates","original coordinates OK"
"48","Picramnia gardneri",1090455277,-15.15,-39.083333,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:44.475+0000","2018-11-24T12:33:44.517+0000",122,"none","PRESERVED_SPECIMEN",3709051,6,7707728,220,7223737,3694522,8118842,7329619,3709051,"Picramnia gardneri subsp. septentrionalis Pirani","Picramnia gardneri subsp. septentrionalis Pirani","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","septentrionalis","SUBSPECIES","ACCEPTED","none","","Bahia",1993,7,13,"1993-07-13T00:00:00","2018-11-14T18:16:06.000+0000","2018-12-08T04:42:34.460+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000058958","152","CEPEC - Herbário do Centro de Pesquisas do Cacau","UNA","Reserva Biológica do Mico-leão. Entrada Km 46 BA-001 Ilheus/Una.","pt","CEPEC",1090455277,"BRA:CEPLAC:CEPEC:0000058958","Collection","J. G. Jardim","58958","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","W. W. Thomas",NA,NA,"","","","","",NA,"","",NA,"","30/12/1995","","",NA,"",NA,"","","","",NA,"UNA","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.15,-39.083333,"original coordinates","original coordinates OK"
"49","Picramnia gardneri",1424174403,-22.5,-42.25,"gass84,muluriiv","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:39:43.286+0000","2018-09-24T20:01:07.887+0000",207,"none","PRESERVED_SPECIMEN",7329620,6,7707728,220,7223737,3694522,8118842,7329619,7329620,"Picramnia gardneri subsp. gardneri","Picramnia gardneri subsp. gardneri","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","gardneri","SUBSPECIES","ACCEPTED","none","","Rio de Janeiro",1992,11,30,"1992-11-30T00:00:00","2014-07-22T14:49:04.756+0000","2018-12-06T16:57:54.736+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:441351","977","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Silva Jardim","Margens do Rio Sao Joao, entre a BR-101 e a ponte da linha ferrea. Reserva Biológica de Poço das Antas","","RB",1424174403,"urn:catalog:JBRJ:RB:441351","PhysicalObject","M.Peron; et al.","RB00441351","JBRJ","","",NA,NA,"Arbusto 2m; botões jovens de coloração vinosa.","","","","",NA,"","",NA,"","RB 300033","","",NA,"",NA,"","","","",NA,"Silva Jardim","Rio de Janeiro","brazil",1506,"Silva Jardim",3305604,-42.414048,-22.567613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.5,-42.25,"original coordinates","original coordinates outside municipality original in silva jardim falls in casimiro de abreu"
"50","Picramnia gardneri",1077196020,-8.05,-34.866667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:06:07.929+0000","2018-12-03T16:16:01.688+0000",122,"none","PRESERVED_SPECIMEN",3709051,6,7707728,220,7223737,3694522,8118842,7329619,3709051,"Picramnia gardneri subsp. septentrionalis Pirani","Picramnia gardneri subsp. septentrionalis Pirani","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","septentrionalis","SUBSPECIES","ACCEPTED","none","SOUTH_AMERICA","Pernambuco",1989,10,24,"1989-10-24T00:00:00","2018-08-28T19:15:47.000+0000","2018-12-06T14:16:18.811+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000023839","2179","ALCB - Herbário Alexandre Leal Costa","Recife","Mata de Dois Irmãos","pt","ALCB",1077196020,"BRA:UFBA:ALCB:0000023839","Collection","Guedes, ML","23839","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","",NA,NA,"3m de altura. Folhas cartáceas, frutos amarelos.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Recife","Pernambuco","brazil",4261,"Recife",2611606,-34.933243,-8.03913,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.05,-34.866667,"original coordinates","original coordinates OK"
"51","Picramnia gardneri",1077583956,-9.254722,-35.8925,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.628+0000","2018-11-23T18:20:32.714+0000",125,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","1989-01-01T00:00:00","","Alagoas",1979,2,19,"1979-02-19T00:00:00","2018-11-22T16:57:11.000+0000","2018-12-09T10:54:49.302+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000000389","s.n.","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Matriz do Camaragibe","Usina Camaragibe.","pt","MAC",1077583956,"BRA:IMA:MAC:0000000389","Collection","J.E.Paula","389","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","J.R.Pirani",NA,NA,"Árvore; Mata Atlântica","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Matriz do Camaragibe","Alagoas","brazil",NA,"",NA,NA,NA,"","","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.254722,-35.8925,"original coordinates","original coordinates outside municipality original in matriz do camaragibe falls in murici"
"52","Picramnia gardneri",1228427696,-10.8339,-52.8731,"gass84","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","none","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2018-11-22T21:37:11.855+0000","2018-11-22T21:37:12.014+0000",97,"none","PRESERVED_SPECIMEN",3708766,6,7707728,220,7223737,3694522,8118842,7329619,7329620,"Picramnia nitida Engl.","Picramnia gardneri subsp. gardneri","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","nitida","","SPECIES","SYNONYM","none","SOUTH_AMERICA","",NA,NA,NA,"none","","2018-12-07T20:11:29.725+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The Field Museum of Natural History","a1e1e1ff-b666-46e9-a465-a31d4957da08","","Berlin Negatives","","","en","Botany",1228427696,"a1e1e1ff-b666-46e9-a465-a31d4957da08","PhysicalObject","L. Riedel",NA,"F","F","",NA,NA,"","","F","ICBN","",NA,"","",NA,"Botany","","","",NA,"South America, BRAZIL",229408,"seeds-20-nov-2018","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Simaroubaceae","TYPE",NA,"","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-10.8339,-52.8731,"original coordinates","original coordinates outside municipality original in  falls in sao jose do xingu"
