"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","individualCount","preparations","otherCatalogNumbers","fieldNotes","references","institutionID","county","collectionID","rights","identificationQualifier","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","habitat","coordinateUncertaintyInMeters","georeferenceSources","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","organismQuantity","organismQuantityType","locationRemarks","verbatimTaxonRank","vernacularName","georeferencedDate","acceptedNameUsage","georeferencedBy","georeferenceRemarks","verbatimLocality","previousIdentifications","identificationID","fieldNumber","organismID","datasetID","accessRights","eventID","dynamicProperties","higherGeographyID","locationID","identificationRemarks","infraspecificEpithet","coordinatePrecision","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"804","Emmotum nitens",1928169632,-14.7837005442792,-47.5004423591507,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T19:59:13.391+0000","2018-12-13T19:59:13.521+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1976-01-01T00:00:00",1100,0,"SOUTH_AMERICA","Goiás",1973,3,22,"1973-03-22T00:00:00","2018-12-13T20:03:00.608+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","1c8387ab-5b90-4636-8a49-47f05626e8df","7663","Vascular plants","","7 km by road S of São João da Aliança.  Serra Geral do Paraná.","en","NY",1928169632,"1c8387ab-5b90-4636-8a49-47f05626e8df","PhysicalObject","W. R. Anderson","1031488","NY","","","R. A. Howard","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1155592","http://biocol.org/urn:lsid:biocol.org:col:15556","Água Fria de Goiás","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","22 Mar 1973",81,81,"ca. 3609 ft","Hillside and adjacent campo limpo; cerrado",5000,"Carta do Brasil ao Milionésimo (Instituto Brasileiro de Geografia e Estatística) S. D. 23 ""Brasília"" Prim. Ed.  1959  1:  1,000,000","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Goiás","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.7837005442792,-47.5004423591507,"original coordinates","original coordinates outside municipality original in  falls in sao joao d'alianca"
"805","Emmotum nitens",1087249373,-13.7764,-47.2647,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:01:17.337+0000","2018-08-03T19:55:27.109+0000",119,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",9999,0,"SOUTH_AMERICA","Goiás",1973,3,17,"1973-03-17T00:00:00","2018-12-08T13:03:25.420+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000026268","7334","UB - Herbário da Universidade de Brasília","Teresina de Goiás","Teresina de Goiás, Chapada dos Veadeiros","pt","UB",1087249373,"BRA:UnB:UB:0000026268","Collection","Anderson, WR","26268","UnB","Universidade de Brasília (UnB)","","Mazine-Capelo, FF","2018-07-27T17:00:28.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Teresina de Goiás","Goiás","brazil",3380,"Teresina de Goiás",5221080,-47.237536,-13.682488,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.7764,-47.2647,"original coordinates","original coordinates OK"
"806","Emmotum nitens",1087249421,-16.7686,-47.6136,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:01:17.373+0000","2018-08-03T19:55:27.047+0000",119,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",9999,0,"SOUTH_AMERICA","Goiás",1973,4,4,"1973-04-04T00:00:00","2018-12-08T13:03:25.456+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000026305","8162","UB - Herbário da Universidade de Brasília","Cristalina","Cristalina","pt","UB",1087249421,"BRA:UnB:UB:0000026305","Collection","Anderson, WR","26305","UnB","Universidade de Brasília (UnB)","","Mazine-Capelo, FF","2018-07-27T17:00:28.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Cristalina","Goiás","brazil",2951,"Cristalina",5206206,-47.517764,-16.698335,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-16.7686,-47.6136,"original coordinates","original coordinates OK"
"807","Emmotum nitens",1928339678,-18.12236,-43.52338,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T20:00:04.021+0000","2018-12-13T20:00:04.275+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1976-01-01T00:00:00",880,0,"SOUTH_AMERICA","Minas Gerais",1973,4,14,"1973-04-14T00:00:00","2018-12-13T20:04:34.642+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","285715d5-4c93-4e2f-97c0-13a9a41f1249","s.n.","Vascular plants","","Serra do Espinhaço, 3.5 km by road SW of Rio Jequití and Mendanha","en","NY",1928339678,"285715d5-4c93-4e2f-97c0-13a9a41f1249","PhysicalObject","W. R. Anderson","1034240","NY","","","R. A. Howard","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1236206","http://biocol.org/urn:lsid:biocol.org:col:15556","","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","14 Apr 1973",10,10,"2887 ft","dense woods on hillside interrupted by quartzite rocks.",1000,"speciesLink (http://splink.cria.org.br/)","","Online gazetteer","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.12236,-43.52338,"original coordinates","original coordinates outside municipality original in  falls in diamantina"
"808","Emmotum nitens",1931199470,-16.06885,-50.1333,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T21:45:06.124+0000","2018-12-13T21:45:06.596+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1976-01-01T00:00:00",1000,0,"SOUTH_AMERICA","Goiás",1973,5,10,"1973-05-10T00:00:00","2018-12-13T21:49:37.993+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","f2cb86ca-254f-42b0-9e7f-e614419e39fd","10048","Vascular plants","","Serra Dourada, ca. 15 km (straight line) S of Goiás Velho","en","NY",1931199470,"f2cb86ca-254f-42b0-9e7f-e614419e39fd","PhysicalObject","W. R. Anderson","1031490","NY","","","R. A. Howard","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1155595","http://biocol.org/urn:lsid:biocol.org:col:15556","Goiás","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","10 May 1973",13,13,"3281 ft","quartzite rock outcrops and sandy soil, with cerrado.",5000,"speciesLink (http://splink.cria.org.br/)","","Online gazetteer","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Goiás","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-16.06885,-50.1333,"original coordinates","original coordinates outside municipality original in  falls in mossamedes"
"809","Emmotum nitens",1928028393,-15.4185,-55.793376,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T19:58:28.974+0000","2018-12-13T19:58:29.215+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1978-01-01T00:00:00",720,0,"SOUTH_AMERICA","Mato Grosso",1973,10,11,"1973-10-11T00:00:00","2018-12-13T20:01:28.514+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","12790359-6961-41fc-9be0-8157b8dbe524","18822","Vascular plants","","Chapada dos Guimarães. Partially disturbed cerradão behind Colegio Buriti Football Field.","en","NY",1928028393,"12790359-6961-41fc-9be0-8157b8dbe524","PhysicalObject","G. T. Prance","1031587","NY","","","R. A. Howard","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162356","http://biocol.org/urn:lsid:biocol.org:col:15556","Chapada dos Guimarães","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","11 Oct 1973",28,28,"2362 ft","",2376.57,"Google Maps (map data 2015), Manis Georef. Calculator","","Georeferencing Quick Reference Guide, Version 2012","","","",NA,"",NA,NA,NA,"",NA,"2015-03-27",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Mato Grosso","brazil",NA,"",NA,NA,NA,"","","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-15.4185,-55.793376,"original coordinates","original coordinates outside municipality original in  falls in cuiaba"
"810","Emmotum nitens",1929869648,-15.5997895735814,-56.0977014111779,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T20:49:19.695+0000","2018-12-13T20:49:19.915+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1979-01-01T00:00:00",720,0,"SOUTH_AMERICA","Mato Grosso",1973,10,22,"1973-10-22T00:00:00","2018-12-13T20:52:51.010+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","94cdd04f-cf8e-4acc-b479-4b1b7445df74","19290","Vascular plants","","Road Buriti to Cuiaba. Rocky escarpment of Chapada dos Guimarães.","en","NY",1929869648,"94cdd04f-cf8e-4acc-b479-4b1b7445df74","PhysicalObject","G. T. Prance","1031588","NY","","","J. A. Kallunki","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162368","http://biocol.org/urn:lsid:biocol.org:col:15556","Cuiabá","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","22 Oct 1973",29,29,"2362 ft","Amongst sandstone rocks.",74875,"CRIA (Centro de Referência em Informação Ambiental)","","Other source","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Mato Grosso","brazil",NA,"",NA,NA,NA,"","","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-15.5997895735814,-56.0977014111779,"original coordinates","original coordinates outside municipality original in  falls in cuiaba"
"811","Emmotum nitens",1929872978,-15.85,-48.73528,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T20:49:21.380+0000","2018-12-13T20:49:21.773+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1973-01-01T00:00:00",1000,0,"SOUTH_AMERICA","Goiás",1972,1,17,"1972-01-17T00:00:00","2018-12-13T20:52:54.151+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","95183cfc-5c26-48bb-ad12-e1c11ad2e82e","34454","Vascular plants","","Serra dos Pirineus, ca. 23 km E. of Pirenópolis","en","NY",1929872978,"95183cfc-5c26-48bb-ad12-e1c11ad2e82e","PhysicalObject","H. S. Irwin","1031521","NY","","","H. O. Sleumer","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161857","http://biocol.org/urn:lsid:biocol.org:col:15556","Corumbá de Goiás","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","17 Jan 1972",17,17,"3281 ft","Cerrado among rocks. Cerrado with sandstone outcrops and adjacent campo sujo.",5000,"speciesLink (http://splink.cria.org.br/)","","online gazetteer","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Goiás","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.85,-48.73528,"original coordinates","original coordinates outside municipality original in  falls in cocalzinho de goias"
"812","Emmotum nitens",1077531658,-13.55,-41.783333,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T15:39:18.932+0000","2018-12-23T15:39:32.853+0000",134,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1976-01-01T00:00:00",1000,0,"SOUTH_AMERICA","Bahia",1972,1,18,"1972-01-18T00:00:00","2018-12-23T15:39:32.929+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000022999","15238","IPA - Herbário - IPA Dárdano de Andrade Lima","Rio de Contas","Serra do Rio de Contas, On road to Abaíra ca. 8km to N. of the town of Rio de Contas. Cut over woodland.","pt","IPA",1077531658,"BRA:IPA:IPA:0000022999","Collection","Harley, R.M.","22999","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Small tree to 3m. Flowers yellowish-brown.","Howard, R.A.","2018-12-19T18:18:55.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.55,-41.783333,"original coordinates","original coordinates OK"
"813","Emmotum nitens",1260356472,-13.55,-41.78333,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T08:02:09.641+0000","2016-06-06T11:23:52.894+0000",28,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1995-01-01T00:00:00",1000,NA,"SOUTH_AMERICA","Bahia",1972,1,18,"1972-01-18T00:00:00","2018-12-09T00:35:08.110+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:2986524","Harley 15238","Tropicos","","On road to Abaira ca. 8km. to N. of the Town of Rio de Contas. Cut over woodland.","","MO",1260356472,"urn:catalog:MO:Tropicos:2986524","PhysicalObject","R.M. Harley|S.A. Renvoize|C.M. Erskine|Christine A. Brighton|R.S. Pinheiro","2986524","MO","MOBOT","","Duno de Stefano R. 6/","2015-08-23T05:45:00.000+0000",NA,"","","","","","","http://biocol.org/urn:lsid:biocol.org:col:15859","","","ICNafp","",NA,NA,"","",NA,"","","","","","No opinion",16400046,"http://www.tropicos.org/Specimen/2986524",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.55,-41.78333,"original coordinates","original coordinates outside municipality original in  falls in rio de contas"
"814","Emmotum nitens",1928378906,-14.58557,-48.45,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T20:00:15.787+0000","2018-12-13T20:00:16.182+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1973-01-01T00:00:00",1000,0,"SOUTH_AMERICA","Goiás",1972,1,22,"1972-01-22T00:00:00","2018-12-13T20:04:59.026+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","2b1969a0-8ea8-4299-a4e0-00bbf714e8de","34787","Vascular plants","","ca. 15 km S. of Niquelândia","en","NY",1928378906,"2b1969a0-8ea8-4299-a4e0-00bbf714e8de","PhysicalObject","H. S. Irwin","1031522","NY","","","H. O. Sleumer","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161858","http://biocol.org/urn:lsid:biocol.org:col:15556","Niquelândia","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","22 Jan 1972",22,22,"3281 ft","Gallery margin. Cerrado and adjacent gallery forest.",10000,"speciesLink (http://splink.cria.org.br/)","","online gazetteer","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Goiás","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.58557,-48.45,"original coordinates","original coordinates outside municipality original in  falls in niquelandia"
"815","Emmotum nitens",1929051945,-15.9273217402661,-48.8091307108083,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-12-13T20:20:45.396+0000","2018-12-13T20:20:45.524+0000",100,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1973-01-01T00:00:00",1000,0,"SOUTH_AMERICA","Goiás",1972,1,17,"1972-01-17T00:00:00","2018-12-13T20:23:46.499+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","5ac60112-664f-4bfe-a760-b6bdf31942ff","34421","Vascular plants","","Rio Corumbá at great falls, ca. 12 km N. of Corumbá de Goiás","en","NY",1929051945,"5ac60112-664f-4bfe-a760-b6bdf31942ff","PhysicalObject","H. S. Irwin","1031520","NY","","","H. O. Sleumer","",NA,"sheet","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161856","http://biocol.org/urn:lsid:biocol.org:col:15556","Corumbá de Goiás","http://biocol.org/urn:lsid:biocol.org:col:15556","","","ICN","17 Jan 1972",17,17,"3281 ft","River margin among rocks. Gallery, cerrado, and periodically inundated islets.",5000,"speciesLink (http://splink.cria.org.br/)","","online gazetteer","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","","Goiás","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.9273217402661,-48.8091307108083,"original coordinates","original coordinates outside municipality original in  falls in corumba de goias"
"816","Emmotum nitens",1228267560,-11,-42,"gass84","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","none","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2018-11-22T21:33:59.874+0000","2018-11-22T21:33:59.893+0000",97,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1975-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",1972,3,3,"1972-03-03T00:00:00","2018-12-07T20:09:55.473+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The Field Museum of Natural History","08b7bf14-357d-41a8-bb55-7813c1bffb88","36528","Rapid Reference Collection","","","en","Botany",1228267560,"08b7bf14-357d-41a8-bb55-7813c1bffb88","PhysicalObject","W. R. Anderson",NA,"F","F","","RRC ID Flag","",NA,"","","","","F","","Botany","","","ICBN","",NA,NA,"","",NA,"","South America, Brazil, Bahia","","","Plantae Spermatophyta Dicotyledoneae Icacinaceae","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","36528",395255,"seeds-20-nov-2018","http://fieldmuseum.org/about/copyright-information","","",NA,"","","",NA,"","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11,-42,"original coordinates","original coordinates outside municipality original in  falls in jussara"
"817","Emmotum nitens",1423947253,-17.1,-48.3,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:16.090+0000","2018-09-24T19:58:19.234+0000",207,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",900,NA,"","Goiás",1971,3,17,"1971-03-17T00:00:00","2018-12-06T16:55:45.823+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:124320","265","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Goiás","ESTR. ENTRE ORIZONA E PIRES DO RIO.","","RB",1423947253,"urn:catalog:JBRJ:RB:124320","PhysicalObject","H. MAGNAGO","RB00124320","JBRJ","","ÁRV. DE 8 M, 0,20 M DE DIÂM. DO FUSTE, 6 M DE DIÂM. DA COPA. FRUTOS JOVENS VERDES, FLORES VERDES (CÁLICE E COROLA) E BOTÕES VERDES. EXUDATO REMINOSO, INODORO.","","2017-10-17T10:25:29.876+0000",NA,"","RB 197303","CERRADÃO (ALTERADO) SOLO ARENOSO.","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Goiás","Goiás","brazil",3095,"Goiás",5208905,-50.242411,-15.847211,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-17.1,-48.3,"original coordinates","original coordinates outside municipality original in goias falls in orizona"
