"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre"
"467","Lauraceae","Ocotea nutans (Nees) Mez","Ocotea nutans (Nees) Mez",8475,"Lauraceae","Ocotea nutans (Nees) Mez",8475,NA,"LFB","name ok","","Ocotea nutans"
"468","Lauraceae","Ocotea velutina (Nees) J.G. Rohwer","Ocotea velutina (Nees) Rohwer",8493,"Lauraceae","Ocotea velutina (Nees) Rohwer",8493,NA,"LFB","name ok","","Ocotea velutina"
"469","Lauraceae","Ocotea xanthocalyx (Nees) Mez","Ocotea xanthocalyx (Nees) Mez",17958,"Lauraceae","Ocotea xanthocalyx (Nees) Mez",17958,NA,"LFB","name ok","","Ocotea xanthocalyx"
"470","Fabaceae","Ormosia arborea (Vell.) Harms","Ormosia arborea (Vell.) Harms",29802,"Fabaceae","Ormosia arborea (Vell.) Harms",29802,NA,"LFB","name ok","","Ormosia arborea"
"471","Fabaceae","Ormosia paraensis Ducke","Ormosia paraensis Ducke",79124,"Fabaceae","Ormosia paraensis Ducke",79124,NA,"LFB","name ok","","Ormosia paraensis"
"472","Melastomataceae","Ossaea angustifolia (DC.) Triana","Ossaea angustifolia (DC.) Triana",9830,"Melastomataceae","Ossaea angustifolia (DC.) Triana",9830,NA,"LFB","name ok","","Ossaea angustifolia"
"473","Ochnaceae","Ouratea crassa Van Tiegh.","Ouratea crassa Tiegh.",115385,"Ochnaceae","Ouratea crassa Tiegh.",115385,NA,"LFB","name ok","","Ouratea crassa"
"474","Ochnaceae","Ouratea fieldingiana (Gardn.) Engl.","Ouratea fieldingiana (Gardner) Engl.",19924,"Ochnaceae","Ouratea fieldingiana (Gardner) Engl.",19924,NA,"LFB","name ok","","Ouratea fieldingiana"
"475","Ochnaceae","Ouratea glaucescens (A. St.-Hil.) Engl.","Ouratea glaucescens (A.St.-Hil.) Engl.",19927,"Ochnaceae","Ouratea glaucescens (A.St.-Hil.) Engl.",19927,NA,"LFB","name ok","","Ouratea glaucescens"
"476","Ochnaceae","Ouratea ovalis (Pohl) Engl.","Ouratea ovalis (Pohl) Engl.",31715,"Ochnaceae","Ouratea ovalis (Pohl) Engl.",31715,NA,"LFB","name ok","","Ouratea ovalis"
"477","Ochnaceae","Ouratea parviflora (DC.) Engl.","Ouratea parviflora (A.DC.) Baill.",31716,"Ochnaceae","Ouratea parviflora (A.DC.) Baill.",31716,"coração-de-bugre-vermelho-PORTUGUES-São Paulo/quatinga-PORTUGUES-São Paulo","LFB","name ok","","Ouratea parviflora"
"478","Ochnaceae","Ouratea salicifolia (A. St.-Hil. & Tul.) Engl.","Ouratea salicifolia (A.St.-Hil. & Tul.) Engl.",19937,"Ochnaceae","Ouratea salicifolia (A.St.-Hil. & Tul.) Engl.",19937,NA,"LFB","name ok","","Ouratea salicifolia"
"479","Ochnaceae","Ouratea semiserrata (Mart. & Nees) Engl.","Ouratea semiserrata (Mart. & Nees) Engl.",19938,"Ochnaceae","Ouratea semiserrata (Mart. & Nees) Engl.",19938,"caju-bravo-PORTUGUES-NA","LFB","name ok","","Ouratea semiserrata"
"480","Ochnaceae","Ouratea vaccinioides (A. St.-Hil. & Tul.) Engl.","Ouratea vaccinioides (A.St.-Hil. & Tul.) Engl.",105620,"Ochnaceae","Ouratea vaccinioides (A.St.-Hil. & Tul.) Engl.",105620,NA,"LFB","name ok","","Ouratea vaccinioides"
"481","Rubiaceae","Palicourea blanchetiana Schltdl.","Palicourea blanchetiana Schltdl.",14135,"Rubiaceae","Palicourea blanchetiana Schltdl.",14135,NA,"LFB","name ok","","Palicourea blanchetiana"
"482","Fabaceae","Parapiptadenia pterosperma (Benth.) Brenan","Parapiptadenia pterosperma (Benth.) Brenan",18919,"Fabaceae","Parapiptadenia pterosperma (Benth.) Brenan",18919,NA,"LFB","name ok","","Parapiptadenia pterosperma"
"483","Fabaceae","Parkia platycephala Benth.","Parkia platycephala Benth.",83548,"Fabaceae","Parkia platycephala Benth.",83548,"Fava-de-bolota-PORTUGUES-Nordeste","LFB","name ok","","Parkia platycephala"
"484","Euphorbiaceae","Pausandra macropetala Ducke","Pausandra macropetala Ducke",36185,"Euphorbiaceae","Pausandra macropetala Ducke",36185,NA,"LFB","name ok","","Pausandra macropetala"
"485","Euphorbiaceae","Pausandra morisiana (Casar.) Radlk.","Pausandra morisiana (Casar.) Radlk.",17627,"Euphorbiaceae","Pausandra morisiana (Casar.) Radlk.",17627,"almécega vermelha-PORTUGUES-sul/sangue de negro-PORTUGUES-sul","LFB","name ok","","Pausandra morisiana"
"486","Euphorbiaceae","Pausandra trianae (Müll.Arg.) Baill.","Pausandra trianae (Müll.Arg.) Baill.",22732,"Euphorbiaceae","Pausandra trianae (Müll.Arg.) Baill.",22732,"caguingo-ESPANHOL-Equador/Jagua, Tabacon-ESPANHOL-Nicarágua/orelha de burro-PORTUGUES-Acre","LFB","name ok","","Pausandra trianae"
"487","Violaceae","Paypayrola blanchetiana Tul.","Paypayrola blanchetiana Tul.",15240,"Violaceae","Paypayrola blanchetiana Tul.",15240,NA,"LFB","name ok","","Paypayrola blanchetiana"
"488","Fabaceae","Peltogyne pauciflora Benth.","Peltogyne pauciflora Benth.",18934,"Fabaceae","Peltogyne pauciflora Benth.",18934,NA,"LFB","name ok","","Peltogyne pauciflora"
"489","Peraceae","Pera coccinea (Benth.) Müll.Arg.","Pera coccinea (Benth.) Müll.Arg.",29341,"Peraceae","Pera coccinea (Benth.) Müll.Arg.",29341,NA,"LFB","name ok","","Pera coccinea"
"490","Peraceae","Pera heteranthera (Schrank) I.M.Johnst.","Pera heteranthera (Schrank) I.M.Johnst.",17630,"Peraceae","Pera heteranthera (Schrank) I.M.Johnst.",17630,"louro apagão-PORTUGUES-nordeste/pereiro-PORTUGUES-norte","LFB","name ok","","Pera heteranthera"
"491","Lauraceae","Persea major (Meisn.) Kopp","Persea major (Meisn.) L.E.Kopp",8517,"Lauraceae","Persea major (Meisn.) L.E.Kopp",8517,"abacate-do-mato-PORTUGUES-Rio de Janeiro/massaranduba-PORTUGUES-Minas Gerais","LFB","name ok","","Persea major"
"492","Euphorbiaceae","Philyra brasiliensis Klotzsch","Philyra brasiliensis Klotzsch",25552,"Euphorbiaceae","Philyra brasiliensis Klotzsch",25552,NA,"LFB","name ok","","Philyra brasiliensis"
"493","Lamiaceae","Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore",NA,NA,"Lamiaceae","Physominthe vitifolia (Pohl ex Benth.) Harley & J.F.B.Pastore",NA,NA,"not found",NA,"","Physominthe vitifolia"
"494","Picramniaceae","Picramnia ciliata Mart.","Picramnia ciliata Mart.",12593,"Picramniaceae","Picramnia ciliata Mart.",12593,"pau-pereira-falso-PORTUGUES-Bahia/tariri-PORTUGUES-Sudeste","LFB","name ok","","Picramnia ciliata"
"495","Picramniaceae","Picramnia gardneri Planch.","Picramnia gardneri Planch.",12597,"Picramniaceae","Picramnia gardneri Planch.",12597,"cordão vermelho-PORTUGUES-ES, Sudeste","LFB","name ok","","Picramnia gardneri"
"496","Picramniaceae","Picramnia glazioviana Engl.","Picramnia glazioviana Engl.",12598,"Picramniaceae","Picramnia glazioviana Engl.",12598,"café-bravo-PORTUGUES-Sudeste/cafezinho-do-mato-PORTUGUES-Sudeste","LFB","name ok","","Picramnia glazioviana"
"497","Picramniaceae","Picramnia ramiflora Planch.","Picramnia ramiflora Planch.",12601,"Picramniaceae","Picramnia ramiflora Planch.",12601,"camboatã-PORTUGUES-Sudeste e Sul/camboitá-PORTUGUES-Sudeste e Sul","LFB","name ok","","Picramnia ramiflora"
"498","Rutaceae","Pilocarpus pauciflorus A.St.-Hil.","Pilocarpus pauciflorus A.St.-Hil.",887,"Rutaceae","Pilocarpus pauciflorus A.St.-Hil.",887,"pitaguará do branco-PORTUGUES-Santa Catarina","LFB","name ok","","Pilocarpus pauciflorus"
"499","Rutaceae","Pilocarpus riedelianus Engl.","Pilocarpus riedelianus Engl.",895,"Rutaceae","Pilocarpus riedelianus Engl.",895,NA,"LFB","name ok","","Pilocarpus riedelianus"
"500","Rutaceae","Pilocarpus spicatus A.St.-Hil.","Pilocarpus spicatus A.St.-Hil.",898,"Rutaceae","Pilocarpus spicatus A.St.-Hil.",898,"arengueiro-PORTUGUES-Bahia/catinga-de-porco-PORTUGUES-Bahia/jaborandi-da-restinga-PORTUGUES-Rio de Janeiro/jaburandi-PORTUGUES-Ceará/pimentinha-PORTUGUES-Ceará","LFB","name ok","","Pilocarpus spicatus"
"501","Fabaceae","Piptadenia paniculata Benth.","Piptadenia paniculata Benth.",83589,"Fabaceae","Piptadenia paniculata Benth.",83589,NA,"LFB","name ok","","Piptadenia paniculata"
"502","Fabaceae","Platymiscium floribundum Vogel","Platymiscium floribundum Vogel",29816,"Fabaceae","Platymiscium floribundum Vogel",29816,NA,"LFB","name ok","","Platymiscium floribundum"
"503","Myrtaceae","Plinia cauliflora (Mart.) Kausel","Plinia cauliflora (Mart.) Kausel",10828,"Myrtaceae","Plinia cauliflora (Mart.) Kausel",10828,"Jabuticaba-PORTUGUES-NA","LFB","name ok","","Plinia cauliflora"
"504","Fabaceae","Poecilanthe falcata (Vell.) Heringer","Poecilanthe falcata (Vell.) Heringer",18980,"Fabaceae","Poecilanthe falcata (Vell.) Heringer",18980,NA,"LFB","name ok","","Poecilanthe falcata"
"505","Fabaceae","Poecilanthe ulei (Harms) Arroyo & Rudd","Poecilanthe ulei (Harms) Arroyo & Rudd",18984,"Fabaceae","Poecilanthe ulei (Harms) Arroyo & Rudd",18984,NA,"LFB","name ok","","Poecilanthe ulei"
"506","Rubiaceae","Posoqueria acutifolia Mart.","Posoqueria acutifolia Mart.",14148,"Rubiaceae","Posoqueria acutifolia Mart.",14148,NA,"LFB","name ok","","Posoqueria acutifolia"
"507","Burseraceae","Protium brasiliense Engl.","Protium brasiliense (Spreng.) Engl.",6591,"Burseraceae","Protium brasiliense (Spreng.) Engl.",6591,NA,"LFB","name ok","","Protium brasiliense"
"508","Burseraceae","Protium ovatum Engl.","Protium ovatum Engl.",16660,"Burseraceae","Protium ovatum Engl.",16660,NA,"LFB","name ok","","Protium ovatum"
"509","Burseraceae","Protium pilosissimum Engl.","Protium pilosissimum Engl.",27736,"Burseraceae","Protium pilosissimum Engl.",27736,NA,"LFB","name ok","","Protium pilosissimum"
"510","Burseraceae","Protium warmingianum Marchand","Protium warmingianum Marchand",6601,"Burseraceae","Protium warmingianum Marchand",6601,NA,"LFB","name ok","","Protium warmingianum"
"511","Malvaceae","Pseudobombax campestre (Mart. & Zucc.) A.Robyns","Pseudobombax campestre (Mart.) A.Robyns",25761,"Malvaceae","Pseudobombax campestre (Mart.) A.Robyns",25761,NA,"LFB","name ok","","Pseudobombax campestre"
"512","Malvaceae","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",121777,"Malvaceae","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",121777,NA,"LFB","name ok","","Pseudobombax parvifolium"
"513","Malvaceae","Pseudobombax simplicifolium A.Robyns","Pseudobombax simplicifolium A.Robyns",25763,"Malvaceae","Pseudobombax simplicifolium A.Robyns",25763,NA,"LFB","name ok","","Pseudobombax simplicifolium"
"514","Fabaceae","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",78976,"Fabaceae","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",78976,NA,"LFB","name ok","","Pseudopiptadenia bahiana"
"515","Fabaceae","Pseudopiptadenia brenanii G.P.Lewis & M.P.Lima","Pseudopiptadenia brenanii G.P.Lewis & M.P.Lima",78977,"Fabaceae","Pseudopiptadenia brenanii G.P.Lewis & M.P.Lima",78977,NA,"LFB","name ok","","Pseudopiptadenia brenanii"
"516","Fabaceae","Pseudopiptadenia warmingii (Benth.) G.P.Lewis & M.P.Lima","Pseudopiptadenia warmingii (Benth.) G.P.Lewis & M.P.Lima",18998,"Fabaceae","Pseudopiptadenia warmingii (Benth.) G.P.Lewis & M.P.Lima",18998,NA,"LFB","name ok","","Pseudopiptadenia warmingii"
"517","Annonaceae","Pseudoxandra bahiensis Maas","Pseudoxandra bahiensis Maas",110515,"Annonaceae","Pseudoxandra bahiensis Maas",110515,NA,"LFB","name ok","","Pseudoxandra bahiensis"
"518","Myrtaceae","Psidium appendiculatum Kiaersk.","Psidium appendiculatum Kiaersk.",19887,"Myrtaceae","Psidium appendiculatum Kiaersk.",19887,NA,"LFB","name ok","","Psidium appendiculatum"
"519","Myrtaceae","Psidium brownianum Mart. ex DC.","Psidium brownianum Mart. ex DC.",19888,"Myrtaceae","Psidium brownianum Mart. ex DC.",19888,"araçá-pedra-PORTUGUES-Bahia","LFB","name ok","","Psidium brownianum"
"520","Myrtaceae","Psidium myrsinites DC.","Psidium myrsinites DC.",19892,"Myrtaceae","Psidium myrsinites DC.",19892,NA,"LFB","name ok","","Psidium myrsinites"
"521","Myrtaceae","Psidium myrtoides O.Berg","Psidium myrtoides O.Berg",10874,"Myrtaceae","Psidium myrtoides O.Berg",10874,NA,"LFB","name ok","","Psidium myrtoides"
"522","Myrtaceae","Psidium rufum Mart. ex DC.","Psidium rufum Mart. ex DC.",10883,"Myrtaceae","Psidium rufum Mart. ex DC.",10883,NA,"LFB","name ok","","Psidium rufum"
"523","Myrtaceae","Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.",10886,"Myrtaceae","Psidium schenckianum Kiaersk.",10886,NA,"LFB","name ok","","Psidium schenckianum"
"524","Rubiaceae","Psychotria anceps Kunth","Psychotria anceps Kunth",14154,"Rubiaceae","Psychotria anceps Kunth",14154,NA,"LFB","name ok","","Psychotria anceps"
"525","Rubiaceae","Psychotria jambosioides Schltdl.","Psychotria jambosioides Schltdl.",14185,"Rubiaceae","Psychotria jambosioides Schltdl.",14185,NA,"LFB","name ok","","Psychotria jambosioides"
"526","Rubiaceae","Psychotria laciniata Vell.","Psychotria laciniata Vell.",14187,"Rubiaceae","Psychotria laciniata Vell.",14187,NA,"LFB","name ok","","Psychotria laciniata"
"527","Rubiaceae","Psychotria mapourioides DC.","Psychotria mapourioides DC.",24556,"Rubiaceae","Psychotria mapourioides DC.",24556,"apuruí-PORTUGUES-Acre","LFB","name ok","","Psychotria mapourioides"
"528","Rubiaceae","Psychotria nemorosa Gardner","Psychotria nemorosa Gardner",14199,"Rubiaceae","Psychotria nemorosa Gardner",14199,NA,"LFB","name ok","","Psychotria nemorosa"
"529","Rubiaceae","Psychotria nuda Wawra","Psychotria nuda (Cham. & Schltdl.) Wawra",14201,"Rubiaceae","Psychotria nuda (Cham. & Schltdl.) Wawra",14201,NA,"LFB","name ok","","Psychotria nuda"
"530","Fabaceae","Pterodon abruptus Benth.","Pterodon abruptus (Moric.) Benth.",29841,"Fabaceae","Pterodon abruptus (Moric.) Benth.",29841,NA,"LFB","name ok","","Pterodon abruptus"
"531","Ochnaceae","Quiina amazonica A.C.Sm.","Quiina amazonica A.C.Sm.",87357,"Quiinaceae","Quiina amazonica A.C.Sm.",87357,NA,"LFB","name ok","family changed","Quiina amazonica"
"532","Ochnaceae","Quiina glaziovii Engl.","Quiina glaziovii Engl.",596934,"Quiinaceae","Quiina glaziovii Engl.",596934,NA,"LFB","name ok","family changed","Quiina glaziovii"
"533","Apocynaceae","Rauvolfia bahiensis A.DC.","Rauvolfia bahiensis A.DC.",4841,"Apocynaceae","Rauvolfia bahiensis A.DC.",4841,"pau-de-cachimbo-branco-PORTUGUES-nordeste/pau-de-leite-PORTUGUES-nordeste","LFB","name ok","","Rauvolfia bahiensis"
"534","Apocynaceae","Rauvolfia grandiflora Mart. ex A.DC.","Rauvolfia grandiflora Mart. ex A.DC.",4843,"Apocynaceae","Rauvolfia grandiflora Mart. ex A.DC.",4843,NA,"LFB","name ok","","Rauvolfia grandiflora"
"535","Rubiaceae","Remijia ferruginea DC.","Remijia ferruginea (A.St.-Hil.) DC.",26089,"Rubiaceae","Remijia ferruginea (A.St.-Hil.) DC.",26089,NA,"LFB","name ok","","Remijia ferruginea"
"536","Rubiaceae","Remijia firmula Wedd.","Remijia firmula (Mart.) Wedd.",24586,"Rubiaceae","Remijia firmula (Mart.) Wedd.",24586,NA,"LFB","name ok","","Remijia firmula"
"537","Lauraceae","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán",8531,"Lauraceae","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán",8531,"canela cedro-PORTUGUES-sudeste","LFB","name ok","","Rhodostemonodaphne macrocalyx"
"538","Rubiaceae","Rudgea jasminoides (Cham.) Müll.Arg.","Rudgea jasminoides (Cham.) Müll.Arg.",14257,"Rubiaceae","Rudgea jasminoides (Cham.) Müll.Arg.",14257,"jasmin-do-mato-PORTUGUES-São Paulo/café-do-mato-PORTUGUES-São Paulo/casca d'anta-PORTUGUES-São Paulo/pasto d'anta-PORTUGUES-São Paulo/pimenteira-de-folha-larga-PORTUGUES-São Paulo","LFB","name ok","","Rudgea jasminoides"
"539","Rubiaceae","Rudgea longiflora Benth.","Rudgea longiflora Benth.",39297,"Rubiaceae","Rudgea longiflora Benth.",39297,"jasmin-PORTUGUES-Mato Grosso/sucena-do-brejo-PORTUGUES-Mato Grosso","LFB","name ok","","Rudgea longiflora"
"540","Rubiaceae","Rustia formosa (Cham. & Schltdl. ex DC.) Klotzsch","Rustia formosa (Cham. & Schltdl.) Klotzsch",14275,"Rubiaceae","Rustia formosa (Cham. & Schltdl.) Klotzsch",14275,"caapeba-PORTUGUES-Minas Gerais/sobrasil-PORTUGUES-São Paulo","LFB","name ok","","Rustia formosa"
"541","Celastraceae","Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don",6792,"Celastraceae","Salacia grandifolia (Mart.) G.Don",6792,NA,"LFB","name ok","","Salacia grandifolia"
"542","Araliaceae","Schefflera angustissima (Marchal) Frodin","Schefflera angustissima (Marchal) Frodin",5134,"Araliaceae","Schefflera angustissima (Marchal) Frodin",5134,NA,"LFB","name ok","","Schefflera angustissima"
"543","Araliaceae","Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Schefflera macrocarpa (Cham. & Schltdl.) Frodin",15659,"Araliaceae","Schefflera macrocarpa (Cham. & Schltdl.) Frodin",15659,NA,"LFB","name ok","","Schefflera macrocarpa"
"544","Araliaceae","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi",15661,"Araliaceae","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi",15661,NA,"LFB","name ok","","Schefflera vinosa"
"545","Humiriaceae","Schistostemon macrophyllum (Benth.) Cuatrec.","Schistostemon macrophyllum (Benth.) Cuatrec.",84100,"Humiriaceae","Schistostemon macrophyllum (Benth.) Cuatrec.",84100,NA,"LFB","name ok","","Schistostemon macrophyllum"
"546","Rubiaceae","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B. Bremer",128994,"Rubiaceae","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B. Bremer",128994,"quinza-cinzena-PORTUGUES-Rio de Janeiro/quina-do-mato-PORTUGUES-Rio de Janeiro","LFB","name ok","","Schizocalyx cuspidatus"
"547","Marcgraviaceae","Schwartzia adamantium (Cambess.) Bedell ex Gir.-Cañas","Schwartzia adamantium (Cambess.) Bedell ex Gir.-Cañas",103322,"Marcgraviaceae","Schwartzia adamantium (Cambess.) Bedell ex Gir.-Cañas",103322,NA,"LFB","name ok","","Schwartzia adamantium"
"548","Malvaceae","Scleronema micranthum (Ducke) Ducke","Scleronema micranthum (Ducke) Ducke",84926,"Malvaceae","Scleronema micranthum (Ducke) Ducke",84926,"cardeiro-PORTUGUES-norte","LFB","name ok","","Scleronema micranthum"
"549","Euphorbiaceae","Sebastiania macrocarpa Müll.Arg.","Sebastiania macrocarpa Müll.Arg.",25571,"Euphorbiaceae","Sebastiania macrocarpa Müll.Arg.",25571,"Pau-de-leite-PORTUGUES-NE/Pau-leite-PORTUGUES-NE/Purga-de-leite-PORTUGUES-NE/Sapinho-PORTUGUES-NE","LFB","name ok","","Sebastiania macrocarpa"
"550","Euphorbiaceae","Senefeldera verticillata (Vell.) Croizat","Senefeldera verticillata (Vell.) Croizat",17685,"Euphorbiaceae","Senefeldera verticillata (Vell.) Croizat",17685,"'osso de burro'-PORTUGUES-Sudeste/RJ/'pau marfim'-PORTUGUES-Nordeste/BA/'marfim verdadeiro'-PORTUGUES-Nordeste/AL/'sucanga'-PORTUGUES-Sudeste/ES","LFB","name ok","","Senefeldera verticillata"
"551","Fabaceae","Senegalia bahiensis (Benth.) Seigler & Ebinger","Senegalia bahiensis (Benth.) Seigler & Ebinger",100998,"Fabaceae","Senegalia bahiensis (Benth.) Seigler & Ebinger",100998,"calumbi-PORTUGUES-semi-árido","LFB","name ok","","Senegalia bahiensis"
"552","Fabaceae","Senegalia lasiophylla (Benth.) Seigler & Ebinger","Senegalia lasiophylla (Benth.) Seigler & Ebinger",101023,"Fabaceae","Senegalia lasiophylla (Benth.) Seigler & Ebinger",101023,NA,"LFB","name ok","","Senegalia lasiophylla"
"553","Fabaceae","Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Senegalia paganuccii Seigler, Ebinger & Ribeiro",128941,"Fabaceae","Senegalia paganuccii Seigler, Ebinger & Ribeiro",128941,NA,"LFB","name ok","","Senegalia paganuccii"
"554","Fabaceae","Senna acuruensis (Benth.) H.S.Irwin & Barneby","Senna acuruensis (Benth.) H.S.Irwin & Barneby",28174,"Fabaceae","Senna acuruensis (Benth.) H.S.Irwin & Barneby",28174,NA,"LFB","name ok","","Senna acuruensis"
"555","Fabaceae","Senna aversiflora (Herb.) H.S.Irwin & Barneby","Senna aversiflora (Herb.) H.S.Irwin & Barneby",19054,"Fabaceae","Senna aversiflora (Herb.) H.S.Irwin & Barneby",19054,NA,"LFB","name ok","","Senna aversiflora"
"556","Fabaceae","Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Senna cana (Nees & Mart.) H.S.Irwin & Barneby",78775,"Fabaceae","Senna cana (Nees & Mart.) H.S.Irwin & Barneby",78775,NA,"LFB","name ok","","Senna cana"
"557","Fabaceae","Senna cearensis Afr.Fern.","Senna cearensis Afr.Fern.",28185,"Fabaceae","Senna cearensis Afr.Fern.",28185,NA,"LFB","name ok","","Senna cearensis"
"558","Fabaceae","Senna trachypus (Benth.) H.S.Irwin & Barneby","Senna trachypus (Benth.) H.S.Irwin & Barneby",28237,"Fabaceae","Senna trachypus (Benth.) H.S.Irwin & Barneby",28237,NA,"LFB","name ok","","Senna trachypus"
"559","Simaroubaceae","Simaba ferruginea A.St.-Hil.","Simaba ferruginea A.St.-Hil.",1342,"Simaroubaceae","Homalolepis ferruginea (A.St.-Hil.) Devecchi & Pirani",604263,NA,"LFB","synonym","","Homalolepis ferruginea"
"560","Rubiaceae","Simira glaziovii (K.Schum.) Steyerm.","Simira glaziovii (K.Schum.) Steyerm.",14290,"Rubiaceae","Simira glaziovii (K.Schum.) Steyerm.",14290,NA,"LFB","name ok","","Simira glaziovii"
"561","Rubiaceae","Simira sampaioana (Standl.) Steyerm.","Simira sampaioana (Standl.) Steyerm.",14294,"Rubiaceae","Simira sampaioana (Standl.) Steyerm.",14294,NA,"LFB","name ok","","Simira sampaioana"
"562","Siparunaceae","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Siparuna glycycarpa (Ducke) Renner & Hausner",14547,"Siparunaceae","Siparuna glycycarpa (Ducke) Renner & Hausner",14547,"quariquarana-PORTUGUES-Região Norte/aquariquara-de-igapó-PORTUGUES-Acre/caa-pitiú-PORTUGUES-Região Norte/erva-de-rato-PORTUGUES-Região Norte/itaúba-preta-PORTUGUES-Região Norte/quariquara-preta-PORTUGUES-Região Norte","LFB","name ok","","Siparuna glycycarpa"
"563","Myrtaceae","Siphoneugena crassifolia (DC.) Proença & Sobral","Siphoneugena crassifolia (DC.) Proença & Sobral",126962,"Myrtaceae","Siphoneugena crassifolia (DC.) Proença & Sobral",126962,NA,"LFB","name ok","","Siphoneugena crassifolia"
"564","Solanaceae","Solanum argenteum Dunal ex Poir.","Solanum argenteum Dunal",14731,"Solanaceae","Solanum argenteum Dunal",14731,NA,"LFB","name ok","","Solanum argenteum"
"565","Solanaceae","Solanum cernuum Vell.","Solanum cernuum Vell.",14746,"Solanaceae","Solanum cernuum Vell.",14746,NA,"LFB","name ok","","Solanum cernuum"
"566","Solanaceae","Solanum granulosoleprosum Dunal","Solanum granulosoleprosum Dunal",14775,"Solanaceae","Solanum granulosoleprosum Dunal",14775,NA,"LFB","name ok","","Solanum granulosoleprosum"
"567","Solanaceae","Solanum lacerdae Dusén","Solanum lacerdae Dusén",14796,"Solanaceae","Solanum lacerdae Dusén",14796,NA,"LFB","name ok","","Solanum lacerdae"
"568","Solanaceae","Solanum leptostachys Dunal","Solanum leptostachys Dunal",14801,"Solanaceae","Solanum leptostachys Dunal",14801,NA,"LFB","name ok","","Solanum leptostachys"
"569","Solanaceae","Solanum oocarpum Sendtn.","Solanum oocarpum Sendtn.",14816,"Solanaceae","Solanum oocarpum Sendtn.",14816,NA,"LFB","name ok","","Solanum oocarpum"
"570","Solanaceae","Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs",14817,"Solanaceae","Solanum pabstii L.B.Sm. & Downs",14817,NA,"LFB","name ok","","Solanum pabstii"
"571","Solanaceae","Solanum paranense Dusén","Solanum paranense Dusén",14824,"Solanaceae","Solanum paranense Dusén",14824,NA,"LFB","name ok","","Solanum paranense"
"572","Solanaceae","Solanum rufescens Sendtn.","Solanum rufescens Sendtn.",14846,"Solanaceae","Solanum rufescens Sendtn.",14846,NA,"LFB","name ok","","Solanum rufescens"
"573","Solanaceae","Solanum stipulaceum Willd. ex Roem. & Schult.","Solanum stipulaceum Willd. ex Roem. & Schult.",14865,"Solanaceae","Solanum stipulaceum Willd. ex Roem. & Schult.",14865,NA,"LFB","name ok","","Solanum stipulaceum"
"574","Solanaceae","Solanum variabile Mart.","Solanum variabile Mart.",14880,"Solanaceae","Solanum variabile Mart.",14880,NA,"LFB","name ok","","Solanum variabile"
"575","Moraceae","Sorocea hilarii Gaudich.","Sorocea hilarii Gaudich.",10193,"Moraceae","Sorocea hilarii Gaudich.",10193,NA,"LFB","name ok","","Sorocea hilarii"
"576","Moraceae","Sorocea racemosa Gaudich.","Sorocea racemosa Gaudich.",10195,"Moraceae","Sorocea racemosa Gaudich.",10195,NA,"LFB","name ok","","Sorocea racemosa"
"577","Hernandiaceae","Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.",17770,"Hernandiaceae","Sparattanthelium botocudorum Mart.",17770,NA,"LFB","name ok","","Sparattanthelium botocudorum"
"578","Anacardiaceae","Spondias tuberosa Arruda","Spondias tuberosa Arruda",4405,"Anacardiaceae","Spondias tuberosa Arruda",4405,"imbuzeiro-PORTUGUES-Nordeste/tapereba-PORTUGUES-Nordeste/umbu-PORTUGUES-Nordeste/caja-do-sertão-PORTUGUES-Bahia/umbuzeiro-PORTUGUES-Maranhão/imbu-verdadeiro-PORTUGUES-Minas Gerais/imburana-de-cambão-PORTUGUES-Pernambuco/imbuzeiro-PORTUGUES-Pernambuco","LFB","name ok","","Spondias tuberosa"
