"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre","establishmentMeans","occurrenceRemarks","location","lifeForm","vegetationType","habitat"
"508","Burseraceae","Protium ovatum Engl.","Protium ovatum Engl.",16660,"Burseraceae","Protium ovatum Engl.",16660,NA,"LFB","name ok","","Protium ovatum","NATIVA","Endemica/Amazônia-Endemica/Cerrado","BR-TO-BR-RO-BR-SP-BR-MG-BR-BA-BR-MT-BR-GO-BR-DF","Arbusto-Árvore","Cerrado (lato sensu)","Terrícola"
"509","Burseraceae","Protium pilosissimum Engl.","Protium pilosissimum Engl.",27736,"Burseraceae","Protium pilosissimum Engl.",27736,NA,"LFB","name ok","","Protium pilosissimum","NATIVA","Endemica/Amazônia-Endemica/Cerrado","BR-AC-BR-MA-BR-RO-BR-PA-BR-AM-BR-MT-BR-GO","Arbusto-Árvore","Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual","Terrícola"
"510","Burseraceae","Protium warmingianum Marchand","Protium warmingianum Marchand",6601,"Burseraceae","Protium warmingianum Marchand",6601,NA,"LFB","name ok","","Protium warmingianum","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-RJ-BR-SE-BR-MG-BR-ES-BR-BA-BR-AL","Árvore","Cerrado (lato sensu)-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"511","Malvaceae","Pseudobombax campestre (Mart. & Zucc.) A.Robyns","Pseudobombax campestre (Mart.) A.Robyns",25761,"Malvaceae","Pseudobombax campestre (Mart.) A.Robyns",25761,NA,"LFB","name ok","","Pseudobombax campestre","NATIVA","Endemica/Cerrado","BR-MG-BR-BA","Arbusto","Campo rupestre","Rupícola"
"512","Malvaceae","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",121777,"Malvaceae","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",121777,NA,"LFB","name ok","","Pseudobombax parvifolium","NATIVA","Endemica/Caatinga","BR-RN-BR-MG-BR-PI-BR-PE-BR-PB-BR-CE-BR-SE-BR-BA","Árvore","Caatinga (stricto sensu)","Terrícola"
"513","Malvaceae","Pseudobombax simplicifolium A.Robyns","Pseudobombax simplicifolium A.Robyns",25763,"Malvaceae","Pseudobombax simplicifolium A.Robyns",25763,NA,"LFB","name ok","","Pseudobombax simplicifolium","NATIVA","Endemica/Caatinga","BR-MG-BR-SE-BR-PI-BR-PE-BR-BA","Árvore","Caatinga (stricto sensu)","Rupícola-Terrícola"
"514","Fabaceae","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",78976,"Fabaceae","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",78976,NA,"LFB","name ok","","Pseudopiptadenia bahiana","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-BA","Árvore","Caatinga (stricto sensu)-Floresta Estacional Decidual-Floresta Estacional Semidecidual","Terrícola"
"515","Fabaceae","Pseudopiptadenia brenanii G.P.Lewis & M.P.Lima","Pseudopiptadenia brenanii G.P.Lewis & M.P.Lima",78977,"Fabaceae","Pseudopiptadenia brenanii G.P.Lewis & M.P.Lima",78977,NA,"LFB","name ok","","Pseudopiptadenia brenanii","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terrícola"
"516","Fabaceae","Pseudopiptadenia warmingii (Benth.) G.P.Lewis & M.P.Lima","Pseudopiptadenia warmingii (Benth.) G.P.Lewis & M.P.Lima",18998,"Fabaceae","Pseudopiptadenia warmingii (Benth.) G.P.Lewis & M.P.Lima",18998,NA,"LFB","name ok","","Pseudopiptadenia warmingii","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-BA","Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"517","Annonaceae","Pseudoxandra bahiensis Maas","Pseudoxandra bahiensis Maas",110515,"Annonaceae","Pseudoxandra bahiensis Maas",110515,NA,"LFB","name ok","","Pseudoxandra bahiensis","NATIVA","Endemica/Mata Atlântica","BR-BA","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"518","Myrtaceae","Psidium appendiculatum Kiaersk.","Psidium appendiculatum Kiaersk.",19887,"Myrtaceae","Psidium appendiculatum Kiaersk.",19887,NA,"LFB","name ok","","Psidium appendiculatum","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-PI-BR-CE-BR-BA","Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terrícola"
"519","Myrtaceae","Psidium brownianum Mart. ex DC.","Psidium brownianum Mart. ex DC.",19888,"Myrtaceae","Psidium brownianum Mart. ex DC.",19888,"araçá-pedra-PORTUGUES-Bahia","LFB","name ok","","Psidium brownianum","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-PE-BR-BA-BR-AL","Arbusto-Árvore","Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"520","Myrtaceae","Psidium myrsinites DC.","Psidium myrsinites DC.",19892,"Myrtaceae","Psidium myrsinites DC.",19892,NA,"LFB","name ok","","Psidium myrsinites","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-DF-BR-BA-BR-MT-BR-RR-BR-PA-BR-MG-BR-PI-BR-MA-BR-CE-BR-TO-BR-MS-BR-GO","Arbusto-Árvore","Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)-Savana Amazônica","Terrícola"
"521","Myrtaceae","Psidium myrtoides O.Berg","Psidium myrtoides O.Berg",10874,"Myrtaceae","Psidium myrtoides O.Berg",10874,NA,"LFB","name ok","","Psidium myrtoides","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-RS-BR-MA-BR-DF-BR-TO-BR-CE-BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-BA-BR-GO","Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"522","Myrtaceae","Psidium rufum Mart. ex DC.","Psidium rufum Mart. ex DC.",10883,"Myrtaceae","Psidium rufum Mart. ex DC.",10883,NA,"LFB","name ok","","Psidium rufum","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MG-BR-ES-BR-PR-BR-CE-BR-BA-BR-GO","Árvore","Campo rupestre-Cerrado (lato sensu)-Floresta Estacional Semidecidual","Terrícola"
"523","Myrtaceae","Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.",10886,"Myrtaceae","Psidium schenckianum Kiaersk.",10886,NA,"LFB","name ok","","Psidium schenckianum","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-PE-BR-CE-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)-Floresta Estacional Semidecidual","Terrícola"
"524","Rubiaceae","Psychotria anceps Kunth","Psychotria anceps Kunth",14154,"Rubiaceae","Psychotria anceps Kunth",14154,NA,"LFB","name ok","","Psychotria anceps","NATIVA","Endemica/Amazônia-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MT-BR-SE-BR-AL-BR-TO-BR-RO-BR-PA-BR-SP-BR-RJ-BR-MG-BR-BA-BR-AM-BR-GO-BR-DF","Arbusto-Árvore","Floresta Ciliar ou Galeria-Floresta de Terra Firme-Floresta Estacional Perenifólia-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"525","Rubiaceae","Psychotria jambosioides Schltdl.","Psychotria jambosioides Schltdl.",14185,"Rubiaceae","Psychotria jambosioides Schltdl.",14185,NA,"LFB","name ok","","Psychotria jambosioides","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-BA","Arbusto-Árvore","Floresta Ciliar ou Galeria-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"526","Rubiaceae","Psychotria laciniata Vell.","Psychotria laciniata Vell.",14187,"Rubiaceae","Psychotria laciniata Vell.",14187,NA,"LFB","name ok","","Psychotria laciniata","NATIVA","Endemica/Mata Atlântica","BR-RS-BR-SP-BR-SC-BR-PR","Arbusto","Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"527","Rubiaceae","Psychotria mapourioides DC.","Psychotria mapourioides DC.",24556,"Rubiaceae","Psychotria mapourioides DC.",24556,"apuruí-PORTUGUES-Acre","LFB","name ok","","Psychotria mapourioides","NATIVA","Endemica/Amazônia-Endemica/Cerrado","BR-BA-BR-SP-BR-PA-BR-AM-BR-AC","Arbusto-Árvore","Floresta Ciliar ou Galeria-Floresta de Igapó-Floresta de Terra Firme","Terrícola"
"528","Rubiaceae","Psychotria nemorosa Gardner","Psychotria nemorosa Gardner",14199,"Rubiaceae","Psychotria nemorosa Gardner",14199,NA,"LFB","name ok","","Psychotria nemorosa","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-ES-BR-GO-BR-PB-BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR-BR-BA","Arbusto","Floresta Ciliar ou Galeria-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"529","Rubiaceae","Psychotria nuda Wawra","Psychotria nuda (Cham. & Schltdl.) Wawra",14201,"Rubiaceae","Psychotria nuda (Cham. & Schltdl.) Wawra",14201,NA,"LFB","name ok","","Psychotria nuda","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR","Arbusto","Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"530","Fabaceae","Pterodon abruptus Benth.","Pterodon abruptus (Moric.) Benth.",29841,"Fabaceae","Pterodon abruptus (Moric.) Benth.",29841,NA,"LFB","name ok","","Pterodon abruptus","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-TO-BR-CE-BR-MG-BR-PI-BR-MA-BR-BA","Árvore","Caatinga (stricto sensu)-Carrasco-Floresta Ciliar ou Galeria-Floresta Estacional Decidual","Terrícola"
"531","Ochnaceae","Quiina amazonica A.C.Sm.","Quiina amazonica A.C.Sm.",87357,"Quiinaceae","Quiina amazonica A.C.Sm.",87357,NA,"LFB","name ok","family changed","Quiina amazonica","NATIVA","Endemica/Amazônia","BR-RO-BR-PA-BR-AM-BR-MT-BR-AC","Árvore","Floresta de Terra Firme","Terrícola"
"532","Ochnaceae","Quiina glaziovii Engl.","Quiina glaziovii Engl.",596934,"Quiinaceae","Quiina glaziovii Engl.",596934,NA,"LFB","name ok","family changed","Quiina glaziovii","NATIVA","Endemica/Mata Atlântica","BR-PR-BR-SC-BR-MG-BR-SP-BR-RJ-BR-BA","Árvore","Floresta Estacional Decidual",NA
"533","Apocynaceae","Rauvolfia bahiensis A.DC.","Rauvolfia bahiensis A.DC.",4841,"Apocynaceae","Rauvolfia bahiensis A.DC.",4841,"pau-de-cachimbo-branco-PORTUGUES-nordeste/pau-de-leite-PORTUGUES-nordeste","LFB","name ok","","Rauvolfia bahiensis","NATIVA","Endemica/Mata Atlântica","BR-BA","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"534","Apocynaceae","Rauvolfia grandiflora Mart. ex A.DC.","Rauvolfia grandiflora Mart. ex A.DC.",4843,"Apocynaceae","Rauvolfia grandiflora Mart. ex A.DC.",4843,NA,"LFB","name ok","","Rauvolfia grandiflora","NATIVA","Endemica/Mata Atlântica","BR-MG-BR-CE-BR-RJ-BR-ES-BR-PE-BR-BA-BR-AL","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"535","Rubiaceae","Remijia ferruginea DC.","Remijia ferruginea (A.St.-Hil.) DC.",26089,"Rubiaceae","Remijia ferruginea (A.St.-Hil.) DC.",26089,NA,"LFB","name ok","","Remijia ferruginea","NATIVA","Endemica/Amazônia-Endemica/Cerrado-Endemica/Mata Atlântica","BR-BA-BR-ES-BR-MG-BR-MT-BR-MS","Arbusto","Carrasco-Cerrado (lato sensu)-Vegetação Sobre Afloramentos Rochosos","Rupícola-Terrícola"
"536","Rubiaceae","Remijia firmula Wedd.","Remijia firmula (Mart.) Wedd.",24586,"Rubiaceae","Remijia firmula (Mart.) Wedd.",24586,NA,"LFB","name ok","","Remijia firmula","NATIVA","Endemica/Amazônia","BR-RO-BR-AM-BR-AC-BR-MT-BR-MS","Árvore","Campinarana-Savana Amazônica","Terrícola"
"537","Lauraceae","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán",8531,"Lauraceae","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán",8531,"canela cedro-PORTUGUES-sudeste","LFB","name ok","","Rhodostemonodaphne macrocalyx","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-ES-BR-PR-BR-PI-BR-BA","Árvore","Floresta Ciliar ou Galeria-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"538","Rubiaceae","Rudgea jasminoides (Cham.) Müll.Arg.","Rudgea jasminoides (Cham.) Müll.Arg.",14257,"Rubiaceae","Rudgea jasminoides (Cham.) Müll.Arg.",14257,"jasmin-do-mato-PORTUGUES-São Paulo/café-do-mato-PORTUGUES-São Paulo/casca d'anta-PORTUGUES-São Paulo/pasto d'anta-PORTUGUES-São Paulo/pimenteira-de-folha-larga-PORTUGUES-São Paulo","LFB","name ok","","Rudgea jasminoides","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR","Arbusto-Árvore","Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista-Restinga","Terrícola"
"539","Rubiaceae","Rudgea longiflora Benth.","Rudgea longiflora Benth.",39297,"Rubiaceae","Rudgea longiflora Benth.",39297,"jasmin-PORTUGUES-Mato Grosso/sucena-do-brejo-PORTUGUES-Mato Grosso","LFB","name ok","","Rudgea longiflora","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado","BR-TO-BR-MA-BR-RR-BR-RO-BR-PA-BR-MT-BR-GO","Arbusto-Árvore","Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta de Terra Firme-Floresta de Várzea","Terrícola"
"540","Rubiaceae","Rustia formosa (Cham. & Schltdl. ex DC.) Klotzsch","Rustia formosa (Cham. & Schltdl.) Klotzsch",14275,"Rubiaceae","Rustia formosa (Cham. & Schltdl.) Klotzsch",14275,"caapeba-PORTUGUES-Minas Gerais/sobrasil-PORTUGUES-São Paulo","LFB","name ok","","Rustia formosa","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-ES-BR-SP-BR-RJ-BR-MG-BR-GO-BR-DF","Árvore","Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"541","Celastraceae","Salacia grandifolia (Mart.) G.Don","Salacia grandifolia (Mart.) G.Don",6792,"Celastraceae","Salacia grandifolia (Mart.) G.Don",6792,NA,"LFB","name ok","","Salacia grandifolia","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-ES-BR-BA","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"542","Araliaceae","Schefflera angustissima (Marchal) Frodin","Schefflera angustissima (Marchal) Frodin",5134,"Araliaceae","Schefflera angustissima (Marchal) Frodin",5134,NA,"LFB","name ok","","Schefflera angustissima","NATIVA","Endemica/Mata Atlântica","BR-BA-BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR","Árvore","Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"543","Araliaceae","Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Schefflera macrocarpa (Cham. & Schltdl.) Frodin",15659,"Araliaceae","Schefflera macrocarpa (Cham. & Schltdl.) Frodin",15659,NA,"LFB","name ok","","Schefflera macrocarpa","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MG-BR-BA-BR-MT-BR-GO-BR-DF","Arbusto-Árvore","Campo rupestre-Cerrado (lato sensu)","Rupícola-Terrícola"
"544","Araliaceae","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi",15661,"Araliaceae","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi",15661,NA,"LFB","name ok","","Schefflera vinosa","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MG-BR-PR-BR-BA-BR-MS-BR-GO-BR-DF","Arbusto","Campo rupestre-Cerrado (lato sensu)","Terrícola"
"545","Humiriaceae","Schistostemon macrophyllum (Benth.) Cuatrec.","Schistostemon macrophyllum (Benth.) Cuatrec.",84100,"Humiriaceae","Schistostemon macrophyllum (Benth.) Cuatrec.",84100,NA,"LFB","name ok","","Schistostemon macrophyllum","NATIVA","Endemica/Amazônia","BR-AM","Arbusto-Árvore","Floresta de Várzea","Terrícola"
"546","Rubiaceae","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B. Bremer",128994,"Rubiaceae","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B. Bremer",128994,"quinza-cinzena-PORTUGUES-Rio de Janeiro/quina-do-mato-PORTUGUES-Rio de Janeiro","LFB","name ok","","Schizocalyx cuspidatus","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-MS-BR-MT-BR-ES-BR-MG-BR-SP-BR-RJ-BR-GO-BR-BA","Arbusto-Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"547","Marcgraviaceae","Schwartzia adamantium (Cambess.) Bedell ex Gir.-Cañas","Schwartzia adamantium (Cambess.) Bedell ex Gir.-Cañas",103322,"Marcgraviaceae","Schwartzia adamantium (Cambess.) Bedell ex Gir.-Cañas",103322,NA,"LFB","name ok","","Schwartzia adamantium","NATIVA","Endemica/Cerrado","BR-MG-BR-BA-BR-TO-BR-GO-BR-DF","Arbusto-Árvore","Campo rupestre-Floresta Ciliar ou Galeria-Vegetação Sobre Afloramentos Rochosos","Terrícola"
"548","Malvaceae","Scleronema micranthum (Ducke) Ducke","Scleronema micranthum (Ducke) Ducke",84926,"Malvaceae","Scleronema micranthum (Ducke) Ducke",84926,"cardeiro-PORTUGUES-norte","LFB","name ok","","Scleronema micranthum","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM","Árvore","Floresta de Terra Firme","Terrícola"
"549","Euphorbiaceae","Sebastiania macrocarpa Müll.Arg.","Sebastiania macrocarpa Müll.Arg.",25571,"Euphorbiaceae","Sebastiania macrocarpa Müll.Arg.",25571,"Pau-de-leite-PORTUGUES-NE/Pau-leite-PORTUGUES-NE/Purga-de-leite-PORTUGUES-NE/Sapinho-PORTUGUES-NE","LFB","name ok","","Sebastiania macrocarpa","NATIVA","Endemica/Caatinga","BR-RN-BR-PE-BR-CE-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)","Terrícola"
"550","Euphorbiaceae","Senefeldera verticillata (Vell.) Croizat","Senefeldera verticillata (Vell.) Croizat",17685,"Euphorbiaceae","Senefeldera verticillata (Vell.) Croizat",17685,"'osso de burro'-PORTUGUES-Sudeste/RJ/'pau marfim'-PORTUGUES-Nordeste/BA/'marfim verdadeiro'-PORTUGUES-Nordeste/AL/'sucanga'-PORTUGUES-Sudeste/ES","LFB","name ok","","Senefeldera verticillata","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-PE-BR-AL-BR-SP-BR-RJ-BR-BA-BR-MG","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"551","Fabaceae","Senegalia bahiensis (Benth.) Seigler & Ebinger","Senegalia bahiensis (Benth.) Seigler & Ebinger",100998,"Fabaceae","Senegalia bahiensis (Benth.) Seigler & Ebinger",100998,"calumbi-PORTUGUES-semi-árido","LFB","name ok","","Senegalia bahiensis","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-BA-BR-AL","Arbusto-Árvore","Caatinga (stricto sensu)-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"552","Fabaceae","Senegalia lasiophylla (Benth.) Seigler & Ebinger","Senegalia lasiophylla (Benth.) Seigler & Ebinger",101023,"Fabaceae","Senegalia lasiophylla (Benth.) Seigler & Ebinger",101023,NA,"LFB","name ok","","Senegalia lasiophylla","NATIVA","Endemica/Mata Atlântica","BR-MG","Arbusto-Árvore","Floresta Estacional Semidecidual","Terrícola"
"553","Fabaceae","Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Senegalia paganuccii Seigler, Ebinger & Ribeiro",128941,"Fabaceae","Senegalia paganuccii Seigler, Ebinger & Ribeiro",128941,NA,"LFB","name ok","","Senegalia paganuccii","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-PI-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Estacional Decidual","Terrícola"
"554","Fabaceae","Senna acuruensis (Benth.) H.S.Irwin & Barneby","Senna acuruensis (Benth.) H.S.Irwin & Barneby",28174,"Fabaceae","Senna acuruensis (Benth.) H.S.Irwin & Barneby",28174,NA,"LFB","name ok","","Senna acuruensis","NATIVA","Endemica/Caatinga","BR-PE-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)","Terrícola"
"555","Fabaceae","Senna aversiflora (Herb.) H.S.Irwin & Barneby","Senna aversiflora (Herb.) H.S.Irwin & Barneby",19054,"Fabaceae","Senna aversiflora (Herb.) H.S.Irwin & Barneby",19054,NA,"LFB","name ok","","Senna aversiflora","NATIVA","Endemica/Caatinga","BR-PE-BR-PB-BR-BA","Arbusto","Caatinga (stricto sensu)","Terrícola"
"556","Fabaceae","Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Senna cana (Nees & Mart.) H.S.Irwin & Barneby",78775,"Fabaceae","Senna cana (Nees & Mart.) H.S.Irwin & Barneby",78775,NA,"LFB","name ok","","Senna cana","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-MG-BR-ES-BR-SE-BR-PI-BR-PE-BR-PB-BR-MA-BR-BA-BR-AL-BR-PA-BR-GO-BR-DF","Arbusto","Área Antrópica-Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)-Floresta Estacional Semidecidual-Vegetação Sobre Afloramentos Rochosos","Rupícola"
"557","Fabaceae","Senna cearensis Afr.Fern.","Senna cearensis Afr.Fern.",28185,"Fabaceae","Senna cearensis Afr.Fern.",28185,NA,"LFB","name ok","","Senna cearensis","NATIVA","Endemica/Caatinga","BR-PI-BR-PE-BR-PB-BR-CE-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)","Terrícola"
"558","Fabaceae","Senna trachypus (Benth.) H.S.Irwin & Barneby","Senna trachypus (Benth.) H.S.Irwin & Barneby",28237,"Fabaceae","Senna trachypus (Benth.) H.S.Irwin & Barneby",28237,NA,"LFB","name ok","","Senna trachypus","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-PB-BR-MA-BR-CE-BR-BA-BR-SP-BR-MG-BR-RN-BR-PI-BR-PE","Arbusto-Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terrícola"
"559","Simaroubaceae","Simaba ferruginea A.St.-Hil.","Simaba ferruginea A.St.-Hil.",1342,"Simaroubaceae","Homalolepis ferruginea (A.St.-Hil.) Devecchi & Pirani",604263,NA,"LFB","synonym","","Homalolepis ferruginea","NATIVA","Endemica/Cerrado","BR-MG-BR-GO-BR-MS-BR-MT-BR-PI-BR-MA-BR-BA-BR-TO","Árvore","Cerrado (lato sensu)","Terrícola"
"560","Rubiaceae","Simira glaziovii (K.Schum.) Steyerm.","Simira glaziovii (K.Schum.) Steyerm.",14290,"Rubiaceae","Simira glaziovii (K.Schum.) Steyerm.",14290,NA,"LFB","name ok","","Simira glaziovii","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-BA","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"561","Rubiaceae","Simira sampaioana (Standl.) Steyerm.","Simira sampaioana (Standl.) Steyerm.",14294,"Rubiaceae","Simira sampaioana (Standl.) Steyerm.",14294,NA,"LFB","name ok","","Simira sampaioana","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-RJ-BR-SP-BR-MG-BR-ES-BR-SC","Árvore","Floresta Estacional Semidecidual","Terrícola"
"562","Siparunaceae","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Siparuna glycycarpa (Ducke) Renner & Hausner",14547,"Siparunaceae","Siparuna glycycarpa (Ducke) Renner & Hausner",14547,"quariquarana-PORTUGUES-Região Norte/aquariquara-de-igapó-PORTUGUES-Acre/caa-pitiú-PORTUGUES-Região Norte/erva-de-rato-PORTUGUES-Região Norte/itaúba-preta-PORTUGUES-Região Norte/quariquara-preta-PORTUGUES-Região Norte","LFB","name ok","","Siparuna glycycarpa","NATIVA","Endemica/Amazônia-Endemica/Mata Atlântica","BR-BA-BR-PA-BR-AM-BR-AC-BR-MT","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"563","Myrtaceae","Siphoneugena crassifolia (DC.) Proença & Sobral","Siphoneugena crassifolia (DC.) Proença & Sobral",126962,"Myrtaceae","Siphoneugena crassifolia (DC.) Proença & Sobral",126962,NA,"LFB","name ok","","Siphoneugena crassifolia","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MG-BR-ES-BR-PR","Árvore","Campo rupestre-Cerrado (lato sensu)-Floresta Estacional Semidecidual","Terrícola"
"564","Solanaceae","Solanum argenteum Dunal ex Poir.","Solanum argenteum Dunal",14731,"Solanaceae","Solanum argenteum Dunal",14731,NA,"LFB","name ok","","Solanum argenteum","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-DF-BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-GO","Arbusto-Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"565","Solanaceae","Solanum cernuum Vell.","Solanum cernuum Vell.",14746,"Solanaceae","Solanum cernuum Vell.",14746,NA,"LFB","name ok","","Solanum cernuum","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA-BR-GO-BR-DF","Arbusto-Árvore","Área Antrópica-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
